onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	0.75	1
15	1	1	2	1	2	1	0.696	2
18	1	1	3	1	2	2	0.864	3
21	1	1	4	1	2	1	0.729	1
24	1	1	5	1	2	2	0.876	1
27	1	1	6	1	2	2	0.712	1
30	1	1	7	1	1	2	1.13	2
33	1	1	8	1	1	1	0.9	1
36	1	1	9	1	2	1	0.918	2
39	1	1	10	1	1	1	0.735	3
42	1	1	11	1	1	2	0.613	3
45	1	1	12	1	1	1	0.867	2
63	1	2	1	2	2	2	1.018	2
66	1	2	2	2	2	1	1.429	3
69	1	2	3	2	2	2	0.921	3
72	1	2	4	2	1	2	0.782	2
75	1	2	5	2	2	1	1.244	2
78	1	2	6	2	2	1	1.254	1
81	1	2	7	2	2	2	1.353	2
84	1	2	8	2	1	1	1.246	2
87	1	2	9	2	1	2	1.175	1
90	1	2	10	2	1	2	1.162	2
93	1	2	11	2	1	1	1.345	1
96	1	2	12	2	1	1	1.094	1
114	1	3	1	1	2	1	1.173	2
117	1	3	2	1	2	2	0.828	1
120	1	3	3	1	1	1	0.702	1
123	1	3	4	1	1	2	1.172	1
126	1	3	5	1	2	1	1.105	2
129	1	3	6	1	2	2	0.782	1
132	1	3	7	1	2	1	0.885	2
135	1	3	8	1	1	1	1.039	1
138	1	3	9	1	2	2	0.887	1
141	1	3	10	1	1	1	0.916	2
144	1	3	11	1	1	2	0.748	3
147	1	3	12	1	1	2	0.623	2
165	1	4	1	2	2	1	0.806	1
168	1	4	2	2	2	1	0.735	2
171	1	4	3	2	1	2	1.18	1
174	1	4	4	2	2	2	1.355	2
177	1	4	5	2	1	1	1.403	1
180	1	4	6	2	2	1	0.873	2
183	1	4	7	2	1	2	0.815	1
186	1	4	8	2	1	2	0.965	1
189	1	4	9	2	1	1	1.018	2
192	1	4	10	2	1	1	1.047	1
195	1	4	11	2	2	2	0.765	3
198	1	4	12	2	2	2	1.32	3
