onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	1.293	1
16.5	1	1	2	1	2	1	0.955	1
21	1	1	3	1	2	1	0.898	2
25.5	1	1	4	2	1	1	0.939	4
30	1	1	5	2	1	1	1	4
34.5	1	1	6	2	1	1	0.788	4
39	1	1	7	2	1	1	0.527	4
43.5	1	1	8	2	1	1	0.7	4
48	1	1	9	1	1	1	0.874	4
52.5	1	1	10	1	2	1	0.817	1
57	1	1	11	2	2	1	1.044	2
61.5	1	1	12	1	2	1	0.95	1
66	1	1	13	1	1	1	0.703	1
70.5	1	1	14	1	2	1	1.024	1
75	1	1	15	1	1	1	1.118	4
79.5	1	1	16	2	2	1	0.797	1
84	1	1	17	1	1	1	0.9	4
88.5	1	1	18	1	1	1	0.714	4
93	1	1	19	1	1	1	1.092	4
97.5	1	1	20	2	2	1	0.95	1
102	1	1	21	2	1	1	0.913	4
106.5	1	1	22	2	1	1	0.952	4
111	1	1	23	1	1	1	0.787	4
115.5	1	1	24	2	2	1	1.411	1
120	1	1	25	2	1	1	1.72	4
124.5	1	1	26	2	2	1	1.356	1
129	1	1	27	2	2	1	0.902	2
133.5	1	1	28	2	2	1	1.022	2
138	1	1	29	1	2	1	0.751	3
142.5	1	1	30	2	2	1	1.025	2
147	1	1	31	1	1	1	0.905	4
151.5	1	1	32	2	1	1	0.714	4
156	1	1	33	2	2	1	0.917	1
160.5	1	1	34	1	2	1	1.041	4
165	1	1	35	1	2	1	1.116	2
169.5	1	1	36	1	1	1	0.935	4
174	1	1	37	1	1	1	1.058	4
178.5	1	1	38	2	1	1	1.359	3
183	1	1	39	2	2	1	1.172	1
187.5	1	1	40	2	2	1	0.98	1
192	1	1	41	2	1	1	0.825	4
196.5	1	1	42	1	1	1	1.549	3
201	1	1	43	1	1	1	1.407	4
205.5	1	1	44	1	1	1	0.942	4
210	1	1	45	2	2	1	1.251	2
214.5	1	1	46	1	2	1	1.083	1
219	1	1	47	2	1	1	1.116	4
223.5	1	1	48	2	1	1	1.122	4
228	1	1	49	2	1	1	0.839	4
232.5	1	1	50	1	1	1	0.968	4
237	1	1	51	2	1	1	1.091	3
241.5	1	1	52	1	2	1	1.146	2
246	1	1	53	1	2	1	1.236	2
250.5	1	1	54	1	2	1	0.909	1
255	1	1	55	1	1	1	1.062	4
259.5	1	1	56	2	1	1	0.844	4
264	1	1	57	1	1	1	1.217	3
268.5	1	1	58	2	2	1	1.154	1
273	1	1	59	2	2	1	1.018	1
277.5	1	1	60	2	1	1	0.999	4
282	1	1	61	2	1	1	1.217	3
286.5	1	1	62	1	2	1	1.081	1
291	1	1	63	1	1	1	1.451	3
295.5	1	1	64	2	2	1	0.889	1
300	1	1	65	1	2	1	0.711	1
304.5	1	1	66	2	2	1	1.345	1
309	1	1	67	2	2	1	1.37	1
313.5	1	1	68	1	1	1	0.816	4
318	1	1	69	1	1	1	1.271	3
322.5	1	1	70	1	1	1	1.321	3
327	1	1	71	1	2	1	1.112	2
331.5	1	1	72	2	2	1	0.971	1
336	1	1	73	1	2	1	1.593	1
340.5	1	1	74	2	2	1	1.035	2
345	1	1	75	1	2	1	1.557	1
349.5	1	1	76	2	2	1	1.071	2
354	1	1	77	1	2	1	0.886	1
358.5	1	1	78	2	1	1	1.478	3
363	1	1	79	2	2	1	1.238	2
367.5	1	1	80	2	1	1	1.25	3
372	1	1	81	1	2	1	1.326	1
376.5	1	1	82	1	2	1	1.5	1
381	1	1	83	2	2	1	1.921	1
385.5	1	1	84	2	1	1	0.777	4
390	1	1	85	1	1	1	0.709	3
394.5	1	1	86	1	1	1	1.106	4
399	1	1	87	2	1	1	1.218	4
403.5	1	1	88	1	2	1	1.389	2
408	1	1	89	1	2	1	1.89	2
412.5	1	1	90	2	1	1	1.297	4
417	1	1	91	1	2	1	1.463	2
421.5	1	1	92	1	1	1	0.956	4
426	1	1	93	2	1	1	1.108	4
430.5	1	1	94	1	2	1	1.917	2
435	1	1	95	2	2	1	1.117	2
439.5	1	1	96	1	1	1	0.984	4
