onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	0.893	3
15	1	1	2	2	1	1	0.005	3
18	1	1	3	2	1	2	0.586	2
21	1	1	4	2	2	1	0.821	2
24	1	1	5	2	2	2	0.777	2
27	1	1	6	2	1	2	0.608	3
30	1	1	7	2	1	1	0.553	3
33	1	1	8	2	2	2	0.725	2
36	1	1	9	2	2	2	0.633	1
39	1	1	10	2	2	1	0.912	2
42	1	1	11	2	1	2	0.667	3
45	1	1	12	2	2	1	0.811	2
63	1	2	1	1	1	2	1	3
66	1	2	2	1	1	1	0.743	2
69	1	2	3	1	2	2	0.731	2
72	1	2	4	1	1	2	0.482	4
75	1	2	5	1	1	1	0.7	2
78	1	2	6	1	1	1	0.665	3
81	1	2	7	1	2	1	0.681	2
84	1	2	8	1	2	1	0.525	1
87	1	2	9	1	2	1	0.805	2
90	1	2	10	1	1	2	0.649	3
93	1	2	11	1	2	2	0.719	2
96	1	2	12	1	2	2	0.932	1
114	1	3	1	2	2	2	 n/a	 n/a
117	1	3	2	2	1	1	0.771	3
120	1	3	3	2	2	2	0.662	2
123	1	3	4	2	1	2	0.671	4
126	1	3	5	2	2	1	1.128	2
129	1	3	6	2	2	1	0.951	3
132	1	3	7	2	2	2	1.033	3
135	1	3	8	2	1	2	0.926	3
138	1	3	9	2	2	1	0.583	2
141	1	3	10	2	1	1	0.758	3
144	1	3	11	2	1	2	0.818	2
147	1	3	12	2	1	1	0.774	4
165	1	4	1	1	2	2	0.974	3
168	1	4	2	1	2	1	0.735	2
171	1	4	3	1	1	2	0.738	2
174	1	4	4	1	1	1	0.546	3
177	1	4	5	1	1	2	0.81	2
180	1	4	6	1	1	1	0.69	2
183	1	4	7	1	2	1	0.908	2
186	1	4	8	1	1	2	0.542	2
189	1	4	9	1	2	2	0.703	3
192	1	4	10	1	1	1	0.784	4
195	1	4	11	1	2	1	0.828	2
198	1	4	12	1	2	2	0.661	3
