onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	2	0.818	4
15	1	1	2	1	2	1	0.879	2
18	1	1	3	1	1	2	0.592	3
21	1	1	4	1	1	2	0.824	4
24	1	1	5	1	2	1	0.9	3
27	1	1	6	1	1	2	0.592	3
30	1	1	7	1	1	1	0.714	1
33	1	1	8	1	2	1	0.577	2
36	1	1	9	1	2	2	0.642	3
39	1	1	10	1	2	2	0.602	2
42	1	1	11	1	1	1	0.846	3
45	1	1	12	1	1	1	0.808	3
63	1	2	1	2	1	2	0.804	2
66	1	2	2	2	1	1	0.76	3
69	1	2	3	2	2	1	0.863	2
72	1	2	4	2	2	1	1.084	4
75	1	2	5	2	2	2	0.912	1
78	1	2	6	2	1	1	0.997	2
81	1	2	7	2	2	2	0.867	2
84	1	2	8	2	2	1	1.027	1
87	1	2	9	2	1	1	0.709	3
90	1	2	10	2	2	2	0.881	2
93	1	2	11	2	1	2	0.703	4
96	1	2	12	2	1	2	1.037	4
114	1	3	1	1	2	1	 n/a	 n/a
117	1	3	2	1	2	1	0.777	2
120	1	3	3	1	2	2	0.782	2
123	1	3	4	1	1	1	0.591	3
126	1	3	5	1	2	2	0.759	3
129	1	3	6	1	2	2	0.613	4
132	1	3	7	1	2	1	0.73	2
135	1	3	8	1	1	1	0.982	2
138	1	3	9	1	1	2	0.979	2
141	1	3	10	1	1	2	0.701	4
144	1	3	11	1	1	2	0.694	3
147	1	3	12	1	1	1	0.584	2
165	1	4	1	2	1	2	1.177	3
168	1	4	2	2	2	1	0.712	2
171	1	4	3	2	1	1	0.612	4
174	1	4	4	2	1	2	0.674	4
177	1	4	5	2	2	2	0.713	2
180	1	4	6	2	1	2	0.687	2
183	1	4	7	2	1	1	0.852	3
186	1	4	8	2	2	1	0.819	1
189	1	4	9	2	1	1	0.747	4
192	1	4	10	2	2	2	0.945	2
195	1	4	11	2	2	1	0.792	3
198	1	4	12	2	2	2	0.854	4
