onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	0.696	3
15	1	1	2	2	2	1	0.681	2
18	1	1	3	2	1	2	0.69	4
21	1	1	4	2	2	2	0.607	2
24	1	1	5	2	1	1	0.745	1
27	1	1	6	2	2	1	0.913	1
30	1	1	7	2	1	1	0.639	4
33	1	1	8	2	2	2	0.744	1
36	1	1	9	2	2	2	0.935	2
39	1	1	10	2	1	2	0.902	2
42	1	1	11	2	2	1	0.83	2
45	1	1	12	2	1	1	0.592	4
63	1	2	1	1	1	1	0.82	1
66	1	2	2	1	1	1	0.57	4
69	1	2	3	1	1	2	0.832	3
72	1	2	4	1	1	1	0.884	4
75	1	2	5	1	2	1	1.03	1
78	1	2	6	1	2	1	0.837	2
81	1	2	7	1	2	2	0.718	2
84	1	2	8	1	2	1	0.805	3
87	1	2	9	1	2	2	0.756	2
90	1	2	10	1	1	2	0.731	2
93	1	2	11	1	1	2	0.814	3
96	1	2	12	1	2	2	0.669	2
114	1	3	1	2	1	1	0.85	2
117	1	3	2	2	1	2	0.748	3
120	1	3	3	2	2	1	0.831	2
123	1	3	4	2	2	2	0.721	1
126	1	3	5	2	1	2	0.659	4
129	1	3	6	2	1	1	0.894	3
132	1	3	7	2	2	1	0.587	2
135	1	3	8	2	1	2	0.549	3
138	1	3	9	2	2	2	0.868	3
141	1	3	10	2	1	1	0.656	2
144	1	3	11	2	2	1	0.945	2
147	1	3	12	2	2	2	 n/a	 n/a
165	1	4	1	1	2	2	0.842	2
168	1	4	2	1	1	1	0.752	3
171	1	4	3	1	2	2	0.646	2
174	1	4	4	1	2	1	0.68	2
177	1	4	5	1	1	2	 n/a	 n/a
180	1	4	6	1	2	1	 n/a	 n/a
183	1	4	7	1	2	1	0.622	2
186	1	4	8	1	1	1	0.672	3
189	1	4	9	1	1	2	0.704	3
192	1	4	10	1	1	2	0.665	2
195	1	4	11	1	1	1	0.628	2
198	1	4	12	1	2	2	0.787	3
