onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	0.996	1
16.5	1	1	2	1	1	1	0.799	4
21	1	1	3	1	1	1	0.669	4
25.5	1	1	4	2	1	1	0.656	4
30	1	1	5	1	2	1	0.719	1
34.5	1	1	6	1	2	1	0.684	1
39	1	1	7	1	1	1	1.019	4
43.5	1	1	8	1	1	1	0.701	4
48	1	1	9	1	1	1	0.685	3
52.5	1	1	10	2	1	1	0.648	4
57	1	1	11	1	1	1	0.684	4
61.5	1	1	12	2	2	1	0.602	3
66	1	1	13	1	2	1	0.851	1
70.5	1	1	14	1	2	1	0.752	1
75	1	1	15	1	2	1	0.549	1
79.5	1	1	16	1	1	1	0.58	4
84	1	1	17	2	2	1	0.639	1
88.5	1	1	18	1	1	1	0.966	4
93	1	1	19	2	2	1	0.772	1
97.5	1	1	20	1	1	1	0.641	4
102	1	1	21	1	2	1	0.694	1
106.5	1	1	22	1	2	1	0.619	1
111	1	1	23	1	2	1	0.753	1
115.5	1	1	24	1	2	1	0.737	1
120	1	1	25	1	2	1	0.664	1
124.5	1	1	26	1	1	1	0.789	4
129	1	1	27	2	1	1	0.905	4
133.5	1	1	28	2	2	1	0.628	1
138	1	1	29	2	2	1	0.907	1
142.5	1	1	30	1	2	1	0.61	1
147	1	1	31	1	1	1	0.578	4
151.5	1	1	32	2	1	1	0.798	4
156	1	1	33	1	1	1	0.737	4
160.5	1	1	34	2	2	1	0.819	1
165	1	1	35	2	2	1	0.705	1
169.5	1	1	36	1	1	1	0.612	4
174	1	1	37	2	1	1	1.136	4
178.5	1	1	38	2	1	1	0.515	4
183	1	1	39	1	2	1	0.581	1
187.5	1	1	40	1	1	1	0.614	4
192	1	1	41	2	2	1	0.52	1
196.5	1	1	42	1	2	1	0.849	1
201	1	1	43	2	2	1	0.641	1
205.5	1	1	44	2	1	1	0.589	4
210	1	1	45	2	1	1	1.192	1
214.5	1	1	46	2	1	1	0.53	4
219	1	1	47	1	1	1	0.747	4
223.5	1	1	48	2	1	1	0.759	1
228	1	1	49	2	2	1	0.74	1
232.5	1	1	50	1	2	1	0.65	1
237	1	1	51	2	2	1	0.81	1
241.5	1	1	52	1	1	1	0.523	4
246	1	1	53	1	2	1	0.51	1
250.5	1	1	54	2	1	1	0.661	4
255	1	1	55	2	2	1	 n/a	 n/a
259.5	1	1	56	1	2	1	0.741	1
264	1	1	57	2	1	1	0.48	4
268.5	1	1	58	2	2	1	0.595	1
273	1	1	59	1	1	1	0.476	4
277.5	1	1	60	1	2	1	0.668	1
282	1	1	61	1	2	1	0.587	1
286.5	1	1	62	2	2	1	0.725	1
291	1	1	63	1	1	1	0.974	1
295.5	1	1	64	2	1	1	0.712	4
300	1	1	65	2	2	1	0.658	1
304.5	1	1	66	1	2	1	0.776	4
309	1	1	67	1	2	1	0.901	2
313.5	1	1	68	2	1	1	0.75	4
318	1	1	69	2	1	1	0.793	4
322.5	1	1	70	2	1	1	 n/a	 n/a
327	1	1	71	2	2	1	0.836	1
331.5	1	1	72	2	2	1	0.771	1
336	1	1	73	2	2	1	0.802	1
340.5	1	1	74	1	1	1	0.917	1
345	1	1	75	1	2	1	0.96	2
349.5	1	1	76	1	2	1	1.05	2
354	1	1	77	2	2	1	 n/a	 n/a
358.5	1	1	78	2	1	1	0.885	2
363	1	1	79	1	1	1	0.599	4
367.5	1	1	80	2	1	1	1.081	4
372	1	1	81	2	2	1	0.623	1
376.5	1	1	82	2	2	1	0.645	1
381	1	1	83	1	2	1	1.019	1
385.5	1	1	84	2	1	1	0.617	4
390	1	1	85	1	1	1	0.825	4
394.5	1	1	86	1	1	1	0.508	4
399	1	1	87	2	1	1	0.482	4
403.5	1	1	88	2	2	1	 n/a	 n/a
408	1	1	89	2	2	1	0.829	1
412.5	1	1	90	2	1	1	1.022	2
417	1	1	91	1	2	1	1.02	4
421.5	1	1	92	2	1	1	1.002	4
426	1	1	93	2	1	1	 n/a	 n/a
430.5	1	1	94	1	1	1	0.588	4
435	1	1	95	1	1	1	0.53	4
439.5	1	1	96	2	1	1	 n/a	 n/a
