onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	2	1	2	2.225	1	0	4	1.259
21	6	1	2	2	1	2	1.589	1	0	4	0.775
27	6	1	3	2	1	2	1.639	2	1	3	1.017
33	6	1	4	2	2	1	1.954	2	1	4	0.6
39	6	1	5	1	2	2	1.129	1	1	4	0.366
45	6	1	6	1	2	1	1.729	2	0	3	1.704
51	6	1	7	1	1	2	1.598	1	1	2	1.498
57	6	1	8	2	2	1	2.704	2	1	2	1.049
63	6	1	9	1	2	2	2.488	1	1	3	0.926
69	6	1	10	1	2	2	2.743	1	1	3	0.756
75	6	1	11	2	1	1	1.866	2	1	4	0.882
81	6	1	12	1	1	1	3.747	2	0	 n/a	 n/a
87	6	1	13	1	1	2	1.83	1	1	2	0.583
93	6	1	14	2	1	2	1.564	2	1	2	0.847
99	6	1	15	1	1	1	2.073	1	1	3	0.734
105	6	1	16	1	1	2	1.303	1	1	4	0.395
111	6	1	17	2	2	1	1.533	2	1	3	0.87
117	6	1	18	2	1	1	1.474	2	1	3	0.827
123	6	1	19	2	2	2	1.566	2	1	2	0.505
129	6	1	20	1	2	1	1.255	1	1	2	0.959
135	6	1	21	1	2	1	1.502	2	0	3	0.85
141	6	1	22	1	1	2	1.41	1	1	4	0.572
147	6	1	23	2	2	2	1.34	2	1	2	1.03
153	6	1	24	1	2	1	0.95	1	1	4	0.385
159	6	1	25	1	1	1	1.067	1	1	4	1.308
165	6	1	26	1	2	1	2.016	1	1	3	0.454
171	6	1	27	1	2	2	1.148	2	0	1	0.912
177	6	1	28	2	2	2	1.931	1	0	2	0.924
183	6	1	29	2	2	2	1.082	1	0	1	0.676
189	6	1	30	2	1	1	1.507	2	1	4	0.406
195	6	1	31	1	2	2	1.08	1	1	3	0.486
201	6	1	32	2	2	2	1.36	2	1	4	0.528
207	6	1	33	1	2	1	0.942	1	1	2	0.709
213	6	1	34	1	2	1	1.058	1	1	1	0.705
219	6	1	35	2	1	1	1.411	2	1	4	0.549
225	6	1	36	1	2	2	1.092	1	1	1	0.98
231	6	1	37	2	1	1	2.159	2	1	3	0.43
237	6	1	38	2	1	2	0.995	1	0	4	0.429
243	6	1	39	2	1	2	1.468	1	0	4	0.439
249	6	1	40	2	1	2	1.16	2	1	3	0.711
255	6	1	41	2	1	1	1.115	2	1	3	0.735
261	6	1	42	1	1	2	1.163	1	1	4	0.319
267	6	1	43	1	1	1	1.194	1	1	2	0.926
273	6	1	44	1	1	2	1.32	1	1	3	0.389
279	6	1	45	1	1	1	1.59	2	0	1	0.707
285	6	1	46	1	2	2	1.335	1	1	3	0.434
291	6	1	47	2	1	2	1.471	1	0	2	0.641
297	6	1	48	2	2	1	1.21	1	0	4	0.328
303	6	1	49	1	2	2	1.176	1	1	1	0.575
309	6	1	50	2	2	1	0.969	2	1	1	0.983
315	6	1	51	1	2	1	0.87	1	1	4	0.426
321	6	1	52	1	2	2	0.917	1	1	1	0.578
327	6	1	53	2	2	1	1.002	1	0	1	0.349
333	6	1	54	1	2	1	1.052	2	0	1	1.001
339	6	1	55	1	1	2	1.207	1	1	4	0.516
345	6	1	56	2	1	2	1.255	1	0	3	0.381
351	6	1	57	1	1	1	1.019	1	1	1	0.661
357	6	1	58	1	2	2	1.159	1	1	2	0.635
363	6	1	59	2	2	2	0.807	1	0	1	0.733
369	6	1	60	1	2	2	1.036	1	1	4	0.508
375	6	1	61	2	2	2	1.18	2	1	4	0.795
381	6	1	62	1	1	2	1.014	2	0	1	0.474
387	6	1	63	2	1	1	1.27	1	0	4	0.628
393	6	1	64	2	1	1	1.108	1	0	1	0.913
399	6	1	65	2	1	1	1.219	1	0	4	0.384
405	6	1	66	2	2	1	1.336	1	0	4	0.655
411	6	1	67	1	1	2	0.925	1	1	4	0.396
417	6	1	68	2	2	2	1.125	2	1	4	0.704
423	6	1	69	2	2	1	1.536	1	0	4	0.706
429	6	1	70	1	1	1	1.336	2	0	3	0.613
435	6	1	71	2	1	1	1.195	1	0	1	0.68
441	6	1	72	2	1	2	3.821	2	1	 n/a	 n/a
447	6	1	73	2	1	1	1.903	1	0	4	0.724
453	6	1	74	1	1	2	1.298	1	1	1	0.386
459	6	1	75	1	1	1	0.856	1	1	4	0.366
465	6	1	76	2	2	2	1.134	2	1	4	0.718
471	6	1	77	2	2	1	1.333	2	1	2	0.776
477	6	1	78	1	1	2	0.965	1	1	4	0.579
483	6	1	79	1	1	2	3.003	2	0	3	0.656
489	6	1	80	2	2	1	1.583	2	1	4	0.801
495	6	1	81	1	1	1	3.046	1	1	3	1.007
501	6	1	82	2	2	1	1.492	2	1	1	0.757
507	6	1	83	2	2	2	1.97	1	0	2	0.896
513	6	1	84	2	2	2	1.061	2	1	4	0.408
519	6	1	85	2	1	2	0.574	1	0	3	0.925
525	6	1	86	2	2	1	1.496	2	1	4	0.963
531	6	1	87	2	2	2	1.769	1	0	2	0.904
537	6	1	88	1	2	1	1.78	1	1	3	0.8
543	6	1	89	1	2	1	7	7	0	 n/a	 n/a
549	6	1	90	1	2	1	1.08	1	1	4	0.853
555	6	1	91	2	1	1	2.229	1	0	2	1.087
561	6	1	92	2	1	2	1.762	1	0	1	1.066
567	6	1	93	1	1	1	1.517	2	0	4	0.377
573	6	1	94	1	1	1	2.901	1	1	2	1.285
579	6	1	95	1	1	1	1.022	1	1	4	0.333
585	6	1	96	1	2	2	3.629	1	1	1	0.756
