onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	1.455	1
15	1	1	2	2	2	2	1.275	3
18	1	1	3	2	2	1	1.415	2
21	1	1	4	2	1	2	1.297	2
24	1	1	5	2	2	1	1.05	3
27	1	1	6	2	1	2	1.34	3
30	1	1	7	2	2	1	1.388	4
33	1	1	8	2	1	1	1.333	2
36	1	1	9	2	2	2	1.102	4
39	1	1	10	2	1	1	1.046	1
42	1	1	11	2	2	2	1.297	4
45	1	1	12	2	1	1	1.444	2
63	1	2	1	1	1	1	0.993	2
66	1	2	2	1	1	2	0.928	3
69	1	2	3	1	1	1	1.317	2
72	1	2	4	1	1	2	1.253	2
75	1	2	5	1	2	2	1.413	1
78	1	2	6	1	2	1	1.418	2
81	1	2	7	1	2	1	1.33	3
84	1	2	8	1	1	2	1.197	1
87	1	2	9	1	2	2	1.338	3
90	1	2	10	1	1	1	1.366	3
93	1	2	11	1	2	1	1.27	1
96	1	2	12	1	2	2	0.837	2
114	1	3	1	2	1	2	0.83	1
117	1	3	2	2	2	1	1.117	4
120	1	3	3	2	2	2	1.346	3
123	1	3	4	2	1	1	1.535	1
126	1	3	5	2	2	2	1.416	3
129	1	3	6	2	1	2	1.198	1
132	1	3	7	2	2	2	1.616	2
135	1	3	8	2	2	1	1.302	4
138	1	3	9	2	1	1	1.311	3
141	1	3	10	2	1	1	1.348	3
144	1	3	11	2	2	1	1.77	2
147	1	3	12	2	1	2	1.419	2
165	1	4	1	1	1	2	1.051	1
168	1	4	2	1	1	2	0.614	1
171	1	4	3	1	2	1	1.133	3
174	1	4	4	1	2	2	0.895	1
177	1	4	5	1	1	2	1.277	2
180	1	4	6	1	2	2	1.045	1
183	1	4	7	1	1	1	1.544	4
186	1	4	8	1	2	1	0.679	1
189	1	4	9	1	1	1	0.969	3
192	1	4	10	1	1	1	1.286	3
195	1	4	11	1	2	2	0.838	1
198	1	4	12	1	2	1	1.395	2
