onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.909	3
15	1	1	2	1	2	2	0.561	1
18	1	1	3	1	1	2	0.783	2
21	1	1	4	1	2	1	0.889	3
24	1	1	5	1	2	1	0.779	2
27	1	1	6	1	1	2	0.987	2
30	1	1	7	1	2	1	0.591	1
33	1	1	8	1	1	1	0.538	1
36	1	1	9	1	1	1	0.641	1
39	1	1	10	1	1	2	0.965	1
42	1	1	11	1	2	2	1.468	2
45	1	1	12	1	2	2	0.617	1
63	1	2	1	2	2	2	1.2	3
66	1	2	2	2	2	1	1.356	2
69	1	2	3	2	2	1	1.384	4
72	1	2	4	2	1	1	0.741	1
75	1	2	5	2	1	2	1.097	2
78	1	2	6	2	2	2	1.864	3
81	1	2	7	2	2	2	1	4
84	1	2	8	2	2	1	1.557	3
87	1	2	9	2	1	2	1.258	2
90	1	2	10	2	1	1	1.312	2
93	1	2	11	2	1	1	1.288	3
96	1	2	12	2	1	2	0.79	1
114	1	3	1	1	2	1	0.714	1
117	1	3	2	1	2	1	0.777	1
120	1	3	3	1	2	2	1.106	2
123	1	3	4	1	1	1	1.026	3
126	1	3	5	1	2	2	0.95	2
129	1	3	6	1	2	2	1.513	3
132	1	3	7	1	1	2	1.318	4
135	1	3	8	1	1	2	0.871	1
138	1	3	9	1	1	2	1.155	3
141	1	3	10	1	2	1	0.802	1
144	1	3	11	1	1	1	1.364	2
147	1	3	12	1	1	1	1.268	2
165	1	4	1	2	1	2	1.315	3
168	1	4	2	2	2	2	1.239	2
171	1	4	3	2	2	2	1.328	4
174	1	4	4	2	2	1	1.334	2
177	1	4	5	2	2	2	0.997	1
180	1	4	6	2	1	1	0.771	1
183	1	4	7	2	1	1	0.808	1
186	1	4	8	2	1	2	1.12	1
189	1	4	9	2	1	1	0.835	1
192	1	4	10	2	2	1	0.804	3
195	1	4	11	2	2	1	1.064	2
198	1	4	12	2	1	2	1.356	3
