onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	1	1	1.253	4
15	1	1	2	3	1	1	1.019	3
18	1	1	3	3	2	1	1.573	1
21	1	1	4	3	1	2	1.389	4
24	1	1	5	3	1	2	1.262	4
27	1	1	6	3	1	2	1.375	3
30	1	1	7	3	1	1	0.873	4
33	1	1	8	3	2	1	1.78	2
36	1	1	9	3	2	1	1.268	2
39	1	1	10	3	2	2	0.992	1
42	1	1	11	3	2	2	1.596	1
45	1	1	12	3	2	2	 n/a	 n/a
63	1	2	1	1	2	1	1.443	3
66	1	2	2	1	1	2	1.099	1
69	1	2	3	1	2	1	1.099	1
72	1	2	4	1	2	2	0.84	1
75	1	2	5	1	1	2	1.274	3
78	1	2	6	1	1	1	1.25	2
81	1	2	7	1	1	1	1.3	3
84	1	2	8	1	2	2	1.569	2
87	1	2	9	1	2	1	1.266	1
90	1	2	10	1	2	2	 n/a	 n/a
93	1	2	11	1	1	2	 n/a	 n/a
96	1	2	12	1	1	1	1.875	2
114	1	3	1	2	1	1	 n/a	 n/a
117	1	3	2	2	2	1	1.917	4
120	1	3	3	2	2	2	1.269	2
123	1	3	4	2	2	1	1.239	3
126	1	3	5	2	1	2	1.241	1
129	1	3	6	2	2	1	1.925	3
132	1	3	7	2	2	2	1.782	3
135	1	3	8	2	1	2	1.263	1
138	1	3	9	2	1	1	1.283	3
141	1	3	10	2	1	2	1.255	3
144	1	3	11	2	1	1	1.209	3
147	1	3	12	2	2	2	1.453	2
165	1	4	1	1	1	2	1.243	2
168	1	4	2	1	2	1	1.251	2
171	1	4	3	1	1	1	1.397	2
174	1	4	4	1	2	2	1.792	2
177	1	4	5	1	1	1	1.454	2
180	1	4	6	1	2	2	0.745	1
183	1	4	7	1	2	1	0.892	1
186	1	4	8	1	2	2	1.259	2
189	1	4	9	1	2	1	1.835	3
192	1	4	10	1	1	1	1.813	2
195	1	4	11	1	1	2	1.267	1
198	1	4	12	1	1	2	1.21	3
216	1	5	1	3	1	2	1.019	4
219	1	5	2	3	1	1	1.019	3
222	1	5	3	3	2	2	1.183	2
225	1	5	4	3	2	2	1.14	1
228	1	5	5	3	2	1	0.824	1
231	1	5	6	3	1	1	0.873	3
234	1	5	7	3	1	2	1.748	2
237	1	5	8	3	2	1	1.565	1
240	1	5	9	3	2	2	1.38	1
243	1	5	10	3	1	2	0.909	4
246	1	5	11	3	1	1	1.129	3
249	1	5	12	3	2	1	1.668	2
267	1	6	1	2	2	1	0.991	3
270	1	6	2	2	2	1	1.768	3
273	1	6	3	2	2	1	1.473	4
276	1	6	4	2	2	2	1.629	3
279	1	6	5	2	1	1	1.102	3
282	1	6	6	2	1	2	1.632	1
285	1	6	7	2	2	2	1.409	3
288	1	6	8	2	1	1	1.147	1
291	1	6	9	2	1	2	1.234	1
294	1	6	10	2	1	1	0.837	1
297	1	6	11	2	1	2	1.11	3
300	1	6	12	2	2	2	1.401	3
