onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	1.184	2
15	1	1	2	1	2	2	1.03	1
18	1	1	3	1	2	2	0.878	1
21	1	1	4	1	1	1	1.278	1
24	1	1	5	1	1	2	1.148	3
27	1	1	6	1	2	1	1.234	1
30	1	1	7	1	2	1	1.19	1
33	1	1	8	1	2	1	1.797	3
36	1	1	9	1	1	1	1.021	4
39	1	1	10	1	1	1	1.325	4
42	1	1	11	1	2	2	 n/a	 n/a
45	1	1	12	1	1	2	 n/a	 n/a
63	1	2	1	2	1	2	1.32	4
66	1	2	2	2	1	2	1.272	4
69	1	2	3	2	2	2	1.301	4
72	1	2	4	2	2	2	1.587	3
75	1	2	5	2	1	1	1.322	3
78	1	2	6	2	1	2	1.603	1
81	1	2	7	2	2	2	1.996	2
84	1	2	8	2	2	1	1.759	3
87	1	2	9	2	2	1	1.728	2
90	1	2	10	2	2	1	1.496	3
93	1	2	11	2	1	1	1.336	1
96	1	2	12	2	1	1	1.768	2
114	1	3	1	1	2	1	1.033	2
117	1	3	2	1	2	2	1.491	4
120	1	3	3	1	1	2	1.393	3
123	1	3	4	1	2	2	1.184	1
126	1	3	5	1	1	2	1.169	3
129	1	3	6	1	1	1	1.091	3
132	1	3	7	1	1	1	1.778	3
135	1	3	8	1	2	1	1.547	2
138	1	3	9	1	1	2	0.934	1
141	1	3	10	1	2	2	1.119	1
144	1	3	11	1	2	1	1.4	2
147	1	3	12	1	1	1	1.215	2
165	1	4	1	3	2	2	1.531	2
168	1	4	2	3	1	1	0.708	4
171	1	4	3	3	2	2	1.932	2
174	1	4	4	3	2	1	1.374	2
177	1	4	5	3	2	1	1.256	1
180	1	4	6	3	1	2	1.178	4
183	1	4	7	3	1	2	1.223	4
186	1	4	8	3	1	1	1.194	3
189	1	4	9	3	2	1	1.984	2
192	1	4	10	3	1	1	1.037	4
195	1	4	11	3	1	2	1.417	4
198	1	4	12	3	2	2	1.142	1
216	1	5	1	2	2	2	1.498	2
219	1	5	2	2	2	1	1.794	3
222	1	5	3	2	2	2	1.852	2
225	1	5	4	2	2	1	1.24	1
228	1	5	5	2	1	1	1.943	2
231	1	5	6	2	1	1	1.741	2
234	1	5	7	2	1	2	1.454	3
237	1	5	8	2	1	1	1.266	4
240	1	5	9	2	2	2	1.449	1
243	1	5	10	2	1	2	1.173	4
246	1	5	11	2	2	1	1.807	3
249	1	5	12	2	1	2	1.747	3
267	1	6	1	3	2	1	1.277	1
270	1	6	2	3	1	2	0.978	4
273	1	6	3	3	2	1	1.16	2
276	1	6	4	3	2	2	1.67	1
279	1	6	5	3	1	1	1.376	4
282	1	6	6	3	1	1	0.833	4
285	1	6	7	3	1	2	1.41	3
288	1	6	8	3	2	2	 n/a	 n/a
291	1	6	9	3	1	2	0.818	4
294	1	6	10	3	2	2	0.853	1
297	1	6	11	3	2	1	1.411	1
300	1	6	12	3	1	1	0.821	3
