onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	1	2	2	2.975	1	1	 n/a	 n/a
21	6	1	2	2	1	1	0.004	2	1	3	2.707
27	6	1	3	1	2	2	2.147	2	0	2	1.239
33	6	1	4	2	2	1	4.021	2	1	 n/a	 n/a
39	6	1	5	1	2	2	0.884	1	1	3	0.914
45	6	1	6	2	1	2	1.611	2	1	2	0.756
51	6	1	7	1	1	2	1.074	1	1	3	0.912
57	6	1	8	1	1	2	1.246	1	1	3	0.784
63	6	1	9	2	1	2	1.186	1	0	2	1.358
69	6	1	10	1	2	1	1.608	2	0	3	1.567
75	6	1	11	1	2	1	1.701	2	0	2	1.349
81	6	1	12	2	2	1	2.511	2	1	3	1.139
87	6	1	13	2	2	1	1.295	2	1	4	0.579
93	6	1	14	2	2	2	1.611	2	1	4	0.622
99	6	1	15	1	2	2	1.44	1	1	3	1.121
105	6	1	16	1	1	2	1.272	2	0	4	0.483
111	6	1	17	1	2	2	2.524	2	0	1	1.055
117	6	1	18	2	1	1	2.322	2	1	3	0.693
123	6	1	19	2	1	2	1.406	2	1	3	1.786
129	6	1	20	1	1	1	1.435	1	1	3	0.609
135	6	1	21	2	1	1	2.138	2	1	3	1.545
141	6	1	22	2	1	1	1.616	1	0	1	1.79
147	6	1	23	1	2	1	1.677	1	1	2	0.524
153	6	1	24	2	2	2	1.03	2	1	3	0.704
159	6	1	25	1	1	1	1.551	1	1	3	0.878
165	6	1	26	2	1	1	1.539	2	1	3	0.978
171	6	1	27	1	1	1	4.092	1	1	 n/a	 n/a
177	6	1	28	1	1	2	1.267	1	1	3	0.632
183	6	1	29	2	1	2	0.972	1	0	2	0.906
189	6	1	30	1	2	1	1.427	1	1	3	0.801
195	6	1	31	1	2	2	1.38	1	1	3	0.581
201	6	1	32	1	2	1	1.967	2	0	3	0.862
207	6	1	33	2	1	2	2.157	1	0	2	0.624
213	6	1	34	1	1	1	1.676	2	0	2	0.403
219	6	1	35	1	2	2	1.276	1	1	2	0.243
225	6	1	36	2	1	2	1.701	1	0	2	0.626
231	6	1	37	1	1	1	1.918	1	1	3	0.75
237	6	1	38	1	2	1	1.826	2	0	2	1.278
243	6	1	39	1	2	2	1.768	2	0	3	0.306
249	6	1	40	1	2	1	2.219	1	1	2	0.784
255	6	1	41	2	1	2	1.865	2	1	3	0.55
261	6	1	42	1	2	2	1.826	1	1	2	1.185
267	6	1	43	2	2	2	1.715	2	1	4	0.543
273	6	1	44	2	2	1	1.745	2	1	3	0.469
279	6	1	45	1	1	1	2.412	2	0	1	0.983
285	6	1	46	2	1	1	1.616	1	0	2	1.334
291	6	1	47	1	1	2	2.219	2	0	1	0.872
297	6	1	48	2	2	1	1.32	2	1	2	1.181
303	6	1	49	1	1	1	1.9	1	1	3	0.594
309	6	1	50	2	2	1	2.174	2	1	3	0.386
315	6	1	51	1	2	1	1.587	2	0	2	1.2
321	6	1	52	2	2	1	1.494	1	0	2	0.569
327	6	1	53	2	1	1	2.191	1	0	3	0.511
333	6	1	54	2	2	2	1.908	2	1	3	0.519
339	6	1	55	2	1	1	1.44	1	0	3	0.761
345	6	1	56	1	2	2	1.836	1	1	2	0.681
351	6	1	57	2	2	1	2.334	1	0	2	1.053
357	6	1	58	1	1	2	1.382	1	1	3	0.592
363	6	1	59	1	1	1	1.407	1	1	4	0.994
369	6	1	60	2	1	2	1.859	1	0	2	0.455
375	6	1	61	2	1	1	1.347	2	1	2	0.417
381	6	1	62	1	2	2	1.483	1	1	3	0.933
387	6	1	63	1	1	1	1.873	1	1	3	0.391
393	6	1	64	1	1	2	1.83	1	1	2	0.256
399	6	1	65	2	1	1	1.655	1	0	3	0.963
405	6	1	66	1	1	2	2.497	1	1	4	0.77
411	6	1	67	1	1	2	2.553	2	0	1	1.212
417	6	1	68	2	2	1	1.777	2	1	2	1.744
423	6	1	69	2	2	2	1.95	2	1	4	0.94
429	6	1	70	2	2	2	2.187	1	0	1	0.588
435	6	1	71	2	2	2	2.163	2	1	4	0.611
441	6	1	72	1	2	1	3.034	2	0	1	0.895
447	6	1	73	2	2	1	1.699	1	0	3	1.038
453	6	1	74	2	1	2	1.627	2	1	4	0.298
459	6	1	75	2	2	2	1.583	2	1	4	0.828
465	6	1	76	2	2	1	1.958	2	1	3	0.249
471	6	1	77	1	1	1	2.23	2	0	2	0.893
477	6	1	78	1	1	1	2.77	1	1	1	1.145
483	6	1	79	1	2	2	1.301	1	1	2	1.195
489	6	1	80	2	1	2	2.713	1	0	3	0.965
495	6	1	81	2	2	2	1.471	2	1	3	1.011
501	6	1	82	2	2	2	1.606	2	1	4	0.374
507	6	1	83	2	1	1	1.61	1	0	3	0.941
513	6	1	84	2	2	2	1.614	2	1	4	0.716
519	6	1	85	2	2	1	2.484	2	1	3	0.671
525	6	1	86	1	1	2	1.713	1	1	3	1.104
531	6	1	87	2	1	2	1.848	1	0	3	1.358
537	6	1	88	1	2	1	1.416	1	1	4	0.582
543	6	1	89	1	2	1	1.455	1	1	3	0.432
549	6	1	90	1	2	1	3.389	2	0	1	0.358
555	6	1	91	1	1	2	1.762	1	1	3	0.498
561	6	1	92	1	1	2	2.147	1	1	4	0.686
567	6	1	93	1	1	1	0.839	1	1	4	0.286
573	6	1	94	2	2	2	1.399	2	1	3	1.234
579	6	1	95	2	1	2	1.575	1	0	3	0.55
585	6	1	96	2	1	1	1.746	1	0	2	0.423
