onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	1.133	4
16.5	1	1	2	1	1	1	0.986	4
21	1	1	3	2	1	1	0.817	4
25.5	1	1	4	2	1	1	1.433	4
30	1	1	5	2	1	1	1.454	4
34.5	1	1	6	1	1	1	1.546	4
39	1	1	7	1	2	1	 n/a	 n/a
43.5	1	1	8	2	2	1	1.549	2
48	1	1	9	2	1	1	1.441	3
52.5	1	1	10	2	2	1	1.375	1
57	1	1	11	2	1	1	1.255	4
61.5	1	1	12	2	1	1	1.064	4
66	1	1	13	2	1	1	1.22	4
70.5	1	1	14	1	1	1	0.878	4
75	1	1	15	1	2	1	1.167	1
79.5	1	1	16	2	2	1	0.993	1
84	1	1	17	1	2	1	0.9	1
88.5	1	1	18	1	1	1	1.464	4
93	1	1	19	2	2	1	0.826	1
97.5	1	1	20	1	2	1	1.371	2
102	1	1	21	2	2	1	1.368	1
106.5	1	1	22	2	1	1	1.517	4
111	1	1	23	1	1	1	1.682	4
115.5	1	1	24	1	2	1	1.279	1
120	1	1	25	2	1	1	1.277	4
124.5	1	1	26	1	2	1	1.272	1
129	1	1	27	2	2	1	1.364	2
133.5	1	1	28	1	1	1	1.184	4
138	1	1	29	2	1	1	1.285	3
142.5	1	1	30	1	2	1	0.913	1
147	1	1	31	1	2	1	1.252	3
151.5	1	1	32	2	2	1	 n/a	 n/a
156	1	1	33	2	2	1	1.567	1
160.5	1	1	34	1	2	1	1.221	1
165	1	1	35	2	1	1	1.266	4
169.5	1	1	36	2	1	1	1.191	4
174	1	1	37	1	1	1	1.179	3
178.5	1	1	38	1	1	1	1.019	4
183	1	1	39	1	1	1	1.063	4
187.5	1	1	40	2	1	1	0.938	4
192	1	1	41	2	1	1	1.38	3
196.5	1	1	42	1	1	1	0.917	4
201	1	1	43	1	2	1	1.651	1
205.5	1	1	44	1	1	1	0.87	4
210	1	1	45	1	1	1	1.284	4
214.5	1	1	46	1	2	1	1.098	1
219	1	1	47	1	1	1	1.185	4
223.5	1	1	48	2	1	1	1.337	4
228	1	1	49	2	1	1	1.529	3
232.5	1	1	50	1	2	1	1.596	1
237	1	1	51	1	2	1	1.217	1
241.5	1	1	52	1	1	1	0.973	4
246	1	1	53	1	2	1	1.269	1
250.5	1	1	54	1	1	1	1.147	4
255	1	1	55	1	2	1	0.954	1
259.5	1	1	56	1	1	1	0.912	4
264	1	1	57	2	2	1	 n/a	 n/a
268.5	1	1	58	2	1	1	0.691	4
273	1	1	59	1	1	1	0.667	4
277.5	1	1	60	2	2	1	1.638	2
282	1	1	61	2	1	1	1.107	4
286.5	1	1	62	1	2	1	0.959	1
291	1	1	63	1	2	1	1.768	3
295.5	1	1	64	2	2	1	0.887	1
300	1	1	65	1	2	1	1.386	1
304.5	1	1	66	2	2	1	0.726	1
309	1	1	67	2	2	1	1.188	1
313.5	1	1	68	2	2	1	1.926	1
318	1	1	69	1	2	1	1.731	2
322.5	1	1	70	2	1	1	1.238	4
327	1	1	71	1	2	1	 n/a	 n/a
331.5	1	1	72	2	1	1	1.019	4
336	1	1	73	2	2	1	1.532	2
340.5	1	1	74	1	2	1	1.509	2
345	1	1	75	1	1	1	1.294	4
349.5	1	1	76	1	1	1	1.281	4
354	1	1	77	2	2	1	 n/a	 n/a
358.5	1	1	78	2	2	1	1.909	2
363	1	1	79	1	2	1	0.814	1
367.5	1	1	80	1	1	1	1.615	2
372	1	1	81	1	1	1	1.218	4
376.5	1	1	82	2	2	1	1.818	3
381	1	1	83	2	2	1	 n/a	 n/a
385.5	1	1	84	2	1	1	1.373	3
390	1	1	85	2	2	1	1.229	1
394.5	1	1	86	2	1	1	0.786	4
399	1	1	87	2	2	1	1.414	1
403.5	1	1	88	2	1	1	1.225	4
408	1	1	89	2	2	1	 n/a	 n/a
412.5	1	1	90	2	2	1	1.313	1
417	1	1	91	1	1	1	0.905	4
421.5	1	1	92	2	2	1	1.14	2
426	1	1	93	1	1	1	1.257	3
430.5	1	1	94	1	1	1	0.913	4
435	1	1	95	1	2	1	1.393	2
439.5	1	1	96	1	2	1	1.952	2
