onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	1	2	0.628	4
15	1	1	2	3	2	2	0.928	1
18	1	1	3	3	2	2	0.76	1
21	1	1	4	3	2	2	0.844	2
24	1	1	5	3	2	1	0.923	1
27	1	1	6	3	2	1	0.521	1
30	1	1	7	3	1	1	1.018	4
33	1	1	8	3	2	1	0.934	2
36	1	1	9	3	1	2	1.058	4
39	1	1	10	3	1	2	0.635	4
42	1	1	11	3	1	1	0.61	4
45	1	1	12	3	1	1	0.473	4
63	1	2	1	2	2	1	1.062	4
66	1	2	2	2	1	1	0.66	1
69	1	2	3	2	2	1	0.749	3
72	1	2	4	2	1	2	0.951	2
75	1	2	5	2	2	2	0.794	4
78	1	2	6	2	1	1	1.155	2
81	1	2	7	2	1	2	0.947	1
84	1	2	8	2	2	1	0.92	3
87	1	2	9	2	1	1	1.031	2
90	1	2	10	2	1	2	0.853	1
93	1	2	11	2	2	2	1.121	2
96	1	2	12	2	2	2	0.869	2
114	1	3	1	1	2	1	1.018	3
117	1	3	2	1	2	2	1.029	2
120	1	3	3	1	1	1	0.812	4
123	1	3	4	1	2	2	0.871	4
126	1	3	5	1	1	1	0.678	4
129	1	3	6	1	2	2	0.732	3
132	1	3	7	1	2	1	0.913	3
135	1	3	8	1	1	2	0.87	2
138	1	3	9	1	1	2	0.736	3
141	1	3	10	1	2	1	0.983	2
144	1	3	11	1	1	2	0.869	3
147	1	3	12	1	1	1	0.529	4
165	1	4	1	2	1	2	1.091	1
168	1	4	2	2	2	2	0.961	3
171	1	4	3	2	2	2	0.972	3
174	1	4	4	2	2	1	0.953	4
177	1	4	5	2	1	1	1.018	1
180	1	4	6	2	1	1	1.061	3
183	1	4	7	2	1	2	1.129	1
186	1	4	8	2	2	2	0.945	3
189	1	4	9	2	1	2	0.88	1
192	1	4	10	2	1	1	0.901	1
195	1	4	11	2	2	1	1.04	2
198	1	4	12	2	2	1	0.869	3
216	1	5	1	1	2	2	1.091	2
219	1	5	2	1	1	1	0.913	2
222	1	5	3	1	1	2	0.915	2
225	1	5	4	1	2	1	0.954	3
228	1	5	5	1	2	2	0.749	1
231	1	5	6	1	1	2	0.895	3
234	1	5	7	1	2	1	0.84	2
237	1	5	8	1	1	1	0.991	2
240	1	5	9	1	1	2	0.926	4
243	1	5	10	1	2	1	0.85	1
246	1	5	11	1	2	2	0.938	2
249	1	5	12	1	1	1	1.113	2
267	1	6	1	3	1	2	0.696	4
270	1	6	2	3	1	1	0.618	4
273	1	6	3	3	1	2	0.721	4
276	1	6	4	3	2	1	0.922	2
279	1	6	5	3	2	2	0.785	1
282	1	6	6	3	1	1	0.644	4
285	1	6	7	3	1	2	0.849	4
288	1	6	8	3	1	1	1.017	4
291	1	6	9	3	2	1	1.121	1
294	1	6	10	3	2	2	0.597	1
297	1	6	11	3	2	2	0.74	1
300	1	6	12	3	2	1	0.663	1
