onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	1.355	2
15	1	1	2	2	1	1	1.219	3
18	1	1	3	2	1	2	0.924	1
21	1	1	4	2	2	1	1.172	1
24	1	1	5	2	2	1	1.23	3
27	1	1	6	2	1	1	1.389	2
30	1	1	7	2	2	2	1.302	4
33	1	1	8	2	2	2	0.717	4
36	1	1	9	2	2	2	 n/a	 n/a
39	1	1	10	2	2	1	1.371	4
42	1	1	11	2	1	1	1.061	1
45	1	1	12	2	1	2	1.104	3
63	1	2	1	1	1	2	 n/a	 n/a
66	1	2	2	1	1	2	1.56	3
69	1	2	3	1	2	1	0.894	2
72	1	2	4	1	2	2	1.093	1
75	1	2	5	1	1	1	0.877	4
78	1	2	6	1	1	2	0.681	1
81	1	2	7	1	2	1	1.767	2
84	1	2	8	1	2	2	1.053	1
87	1	2	9	1	2	2	 n/a	 n/a
90	1	2	10	1	2	1	1.546	4
93	1	2	11	1	1	1	1.588	3
96	1	2	12	1	1	1	1.901	3
114	1	3	1	2	1	2	0.867	1
117	1	3	2	2	2	2	1.878	4
120	1	3	3	2	1	2	1.46	3
123	1	3	4	2	2	2	1.818	4
126	1	3	5	2	2	1	1.734	4
129	1	3	6	2	1	1	1.446	2
132	1	3	7	2	2	2	1.032	4
135	1	3	8	2	1	2	1.401	1
138	1	3	9	2	2	1	0.774	4
141	1	3	10	2	1	1	1.244	1
144	1	3	11	2	2	1	0.966	4
147	1	3	12	2	1	1	1.129	3
165	1	4	1	1	2	1	1.118	1
168	1	4	2	1	1	2	1.02	3
171	1	4	3	1	1	1	1.483	4
174	1	4	4	1	1	1	0.79	4
177	1	4	5	1	2	2	1.388	1
180	1	4	6	1	2	1	0.925	2
183	1	4	7	1	1	2	 n/a	 n/a
186	1	4	8	1	2	2	0.881	1
189	1	4	9	1	2	2	 n/a	 n/a
192	1	4	10	1	2	1	1.765	2
195	1	4	11	1	1	1	1.357	3
198	1	4	12	1	1	2	1.813	2
