onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	0.842	3
15	1	1	2	1	1	2	0.997	4
18	1	1	3	1	2	2	0.749	2
21	1	1	4	1	2	2	0.891	3
24	1	1	5	1	2	1	1.112	2
27	1	1	6	1	2	2	1.141	3
30	1	1	7	1	1	1	0.858	4
33	1	1	8	1	2	1	0.701	1
36	1	1	9	1	1	1	0.795	2
39	1	1	10	1	1	2	0.754	1
42	1	1	11	1	1	1	0.901	2
45	1	1	12	1	2	1	1.125	2
63	1	2	1	2	1	1	0.97	2
66	1	2	2	2	2	1	0.934	4
69	1	2	3	2	1	1	1.184	1
72	1	2	4	2	1	2	1.229	2
75	1	2	5	2	2	2	0.907	4
78	1	2	6	2	1	2	0.865	4
81	1	2	7	2	1	2	1.147	1
84	1	2	8	2	2	2	0.788	4
87	1	2	9	2	2	1	1.042	3
90	1	2	10	2	2	1	1.284	2
93	1	2	11	2	2	2	1.242	3
96	1	2	12	2	1	1	0.738	1
114	1	3	1	1	2	1	1.892	2
117	1	3	2	1	1	1	1.515	3
120	1	3	3	1	2	2	1.05	2
123	1	3	4	1	1	2	1.977	3
126	1	3	5	1	2	2	1.517	2
129	1	3	6	1	1	2	0.996	1
132	1	3	7	1	2	1	0.925	1
135	1	3	8	1	1	1	1.085	2
138	1	3	9	1	1	1	0.844	1
141	1	3	10	1	2	2	1.334	2
144	1	3	11	1	1	2	0.822	1
147	1	3	12	1	2	1	1.831	2
165	1	4	1	2	2	1	0.678	1
168	1	4	2	2	1	1	0.997	1
171	1	4	3	2	1	1	1.371	1
174	1	4	4	2	2	2	1.02	4
177	1	4	5	2	2	1	1.184	2
180	1	4	6	2	1	2	1.173	3
183	1	4	7	2	1	2	0.88	1
186	1	4	8	2	2	1	1.091	1
189	1	4	9	2	2	2	1.724	2
192	1	4	10	2	2	2	1.694	4
195	1	4	11	2	1	1	0.945	1
198	1	4	12	2	1	2	1.374	3
