onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	2	1	0.749	1
15	1	1	2	3	1	2	0.937	4
18	1	1	3	3	2	2	1.214	1
21	1	1	4	3	2	2	1.46	1
24	1	1	5	3	2	1	0.786	1
27	1	1	6	3	1	2	0.958	4
30	1	1	7	3	1	1	0.787	4
33	1	1	8	3	2	1	0.945	1
36	1	1	9	3	1	1	0.65	4
39	1	1	10	3	2	2	0.664	1
42	1	1	11	3	1	1	0.839	4
45	1	1	12	3	1	2	0.671	4
63	1	2	1	1	2	1	0.919	1
66	1	2	2	1	1	2	0.972	2
69	1	2	3	1	2	2	0.724	3
72	1	2	4	1	1	1	0.923	2
75	1	2	5	1	1	2	0.735	1
78	1	2	6	1	2	2	0.702	1
81	1	2	7	1	1	1	1.683	2
84	1	2	8	1	2	1	0.732	1
87	1	2	9	1	1	2	0.608	3
90	1	2	10	1	2	1	0.919	1
93	1	2	11	1	1	1	0.934	3
96	1	2	12	1	2	2	1.073	2
114	1	3	1	2	1	1	1.223	1
117	1	3	2	2	2	1	0.651	4
120	1	3	3	2	2	2	1.119	4
123	1	3	4	2	2	2	1.418	3
126	1	3	5	2	2	2	0.894	4
129	1	3	6	2	1	2	1.493	3
132	1	3	7	2	2	1	1.122	4
135	1	3	8	2	1	2	0.931	1
138	1	3	9	2	1	1	1.02	3
141	1	3	10	2	1	1	1.059	1
144	1	3	11	2	2	1	1.08	3
147	1	3	12	2	1	2	0.837	1
165	1	4	1	3	1	1	0.794	4
168	1	4	2	3	1	1	1.201	3
171	1	4	3	3	2	1	0.791	1
174	1	4	4	3	1	2	0.736	4
177	1	4	5	3	2	2	0.742	1
180	1	4	6	3	1	1	1.314	1
183	1	4	7	3	1	2	0.844	4
186	1	4	8	3	2	2	0.656	1
189	1	4	9	3	2	2	0.997	1
192	1	4	10	3	2	1	0.611	1
195	1	4	11	3	1	2	0.719	4
198	1	4	12	3	2	1	0.973	1
216	1	5	1	1	2	1	0.969	4
219	1	5	2	1	1	1	1.243	1
222	1	5	3	1	2	2	1.4	2
225	1	5	4	1	1	1	0.763	3
228	1	5	5	1	1	2	0.868	1
231	1	5	6	1	2	1	1.083	1
234	1	5	7	1	1	1	1.294	1
237	1	5	8	1	1	2	0.787	3
240	1	5	9	1	2	1	0.943	2
243	1	5	10	1	2	2	0.763	3
246	1	5	11	1	1	2	0.582	1
249	1	5	12	1	2	2	0.825	2
267	1	6	1	2	2	2	0.982	1
270	1	6	2	2	1	2	0.841	1
273	1	6	3	2	2	1	0.742	4
276	1	6	4	2	2	2	1.328	3
279	1	6	5	2	1	2	0.929	3
282	1	6	6	2	1	1	0.639	1
285	1	6	7	2	2	1	0.753	4
288	1	6	8	2	2	1	1.172	4
291	1	6	9	2	1	1	1.205	2
294	1	6	10	2	1	1	1.221	1
297	1	6	11	2	1	2	0.977	3
300	1	6	12	2	2	2	1.144	3
