onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.62	1
15	1	1	2	1	2	1	0.996	2
18	1	1	3	1	1	1	0.941	2
21	1	1	4	1	1	2	0.921	2
24	1	1	5	1	2	2	1.034	1
27	1	1	6	1	2	2	1.035	3
30	1	1	7	1	1	1	1.225	3
33	1	1	8	1	2	1	0.976	1
36	1	1	9	1	1	2	0.837	3
39	1	1	10	1	1	2	1.305	4
42	1	1	11	1	2	1	1.115	2
45	1	1	12	1	2	2	0.91	1
63	1	2	1	3	1	2	0.927	4
66	1	2	2	3	2	2	0.931	1
69	1	2	3	3	2	1	1.445	2
72	1	2	4	3	1	1	0.762	4
75	1	2	5	3	2	1	0.864	1
78	1	2	6	3	2	2	0.596	1
81	1	2	7	3	1	1	0.647	4
84	1	2	8	3	2	1	1.104	2
87	1	2	9	3	1	2	0.661	1
90	1	2	10	3	2	2	0.755	1
93	1	2	11	3	1	2	0.499	4
96	1	2	12	3	1	1	1.193	3
114	1	3	1	2	1	1	1.359	1
117	1	3	2	2	2	1	0.843	4
120	1	3	3	2	2	2	0.588	4
123	1	3	4	2	2	1	1.13	4
126	1	3	5	2	1	1	1.338	2
129	1	3	6	2	1	2	 n/a	 n/a
132	1	3	7	2	2	2	1.569	4
135	1	3	8	2	1	1	1.404	4
138	1	3	9	2	2	2	0.715	4
141	1	3	10	2	1	2	1.066	2
144	1	3	11	2	2	1	1.367	3
147	1	3	12	2	1	2	1.488	1
165	1	4	1	3	2	2	0.827	1
168	1	4	2	3	2	1	0.747	1
171	1	4	3	3	1	2	0.631	4
174	1	4	4	3	2	2	1.263	2
177	1	4	5	3	2	2	0.739	4
180	1	4	6	3	1	2	0.666	4
183	1	4	7	3	1	1	0.747	4
186	1	4	8	3	1	2	0.756	4
189	1	4	9	3	1	1	0.005	3
192	1	4	10	3	2	1	0.006	3
195	1	4	11	3	1	1	0.005	3
198	1	4	12	3	2	1	0.005	3
216	1	5	1	2	1	1	0.729	1
219	1	5	2	2	1	1	1.066	1
222	1	5	3	2	1	2	1.184	4
225	1	5	4	2	2	2	0.784	4
228	1	5	5	2	2	1	1.035	3
231	1	5	6	2	2	2	1.16	3
234	1	5	7	2	1	2	0.745	1
237	1	5	8	2	1	2	0.83	1
240	1	5	9	2	2	1	0.896	4
243	1	5	10	2	2	2	0.485	4
246	1	5	11	2	1	1	0.917	2
249	1	5	12	2	2	1	0.916	4
267	1	6	1	1	2	1	0.79	1
270	1	6	2	1	2	1	0.789	1
273	1	6	3	1	1	1	0.686	2
276	1	6	4	1	1	1	0.65	1
279	1	6	5	1	2	1	0.72	1
282	1	6	6	1	2	2	0.95	3
285	1	6	7	1	1	2	0.942	2
288	1	6	8	1	1	2	1.028	2
291	1	6	9	1	2	2	0.764	1
294	1	6	10	1	2	2	0.907	1
297	1	6	11	1	1	2	0.866	3
300	1	6	12	1	1	1	0.991	3
