filename	acq_time
func/sub-04_task-phase1_run-01_bold.nii.gz	1877-07-13T14:43:13
func/sub-04_task-phase1_run-02_bold.nii.gz	1877-07-13T14:47:57
func/sub-04_task-phase1_run-03_bold.nii.gz	1877-07-13T14:52:16
func/sub-04_task-phase1_run-04_bold.nii.gz	1877-07-13T14:56:37
func/sub-04_task-phase2_run-01_bold.nii.gz	1877-07-13T15:03:13
func/sub-04_task-phase3_run-01_bold.nii.gz	1877-07-13T15:16:11
func/sub-04_task-phase3_run-02_bold.nii.gz	1877-07-13T15:27:08
func/sub-04_task-loc_run-01_bold.nii.gz	1877-07-13T15:39:29
func/sub-04_task-loc_run-02_bold.nii.gz	1877-07-13T15:45:28
func/sub-04_task-loc_run-03_bold.nii.gz	1877-07-13T15:51:23
fmap/sub-04_phasediff.nii.gz	1877-07-13T16:08:08
fmap/sub-04_magnitude1.nii.gz	1877-07-13T16:08:07
fmap/sub-04_magnitude2.nii.gz	1877-08-07T16:06:00
anat/sub-04_FLASH.nii.gz	1877-07-13T16:08:49
anat/sub-04_T1w.nii.gz	1877-07-13T16:05:29
