onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	1.297	3
15	1	1	2	1	2	1	1.328	4
18	1	1	3	1	1	1	1.838	2
21	1	1	4	1	2	2	1.731	1
24	1	1	5	1	1	1	1.312	2
27	1	1	6	1	1	2	 n/a	 n/a
30	1	1	7	1	2	2	1.278	3
33	1	1	8	1	1	1	1.358	4
36	1	1	9	1	2	2	1.169	2
39	1	1	10	1	1	2	1.534	3
42	1	1	11	1	2	1	0.925	1
45	1	1	12	1	2	1	1.264	3
63	1	2	1	2	2	2	0.758	3
66	1	2	2	2	1	1	1.289	1
69	1	2	3	2	1	2	1.168	1
72	1	2	4	2	1	2	1.213	2
75	1	2	5	2	2	1	1.281	3
78	1	2	6	2	2	2	0.896	3
81	1	2	7	2	1	1	1.23	2
84	1	2	8	2	2	1	1.155	3
87	1	2	9	2	1	1	1.189	2
90	1	2	10	2	1	2	1.223	3
93	1	2	11	2	2	2	1.069	4
96	1	2	12	2	2	1	1.161	2
114	1	3	1	1	2	2	1.083	2
117	1	3	2	1	1	2	1.083	1
120	1	3	3	1	2	1	0.841	3
123	1	3	4	1	2	1	0.638	4
126	1	3	5	1	1	2	1.168	2
129	1	3	6	1	1	2	1.422	2
132	1	3	7	1	1	1	0.884	2
135	1	3	8	1	1	1	0.648	1
138	1	3	9	1	1	1	1.483	3
141	1	3	10	1	2	2	0.979	1
144	1	3	11	1	2	2	1.724	4
147	1	3	12	1	2	1	1.503	3
165	1	4	1	2	1	1	1.306	2
168	1	4	2	2	1	1	1.317	2
171	1	4	3	2	1	2	1.909	2
174	1	4	4	2	2	2	1.285	1
177	1	4	5	2	2	1	1.583	1
180	1	4	6	2	2	1	1.188	3
183	1	4	7	2	1	2	1.452	2
186	1	4	8	2	1	2	1.254	3
189	1	4	9	2	2	1	1.688	3
192	1	4	10	2	2	2	1.282	3
195	1	4	11	2	2	2	1.499	2
198	1	4	12	2	1	1	1.997	2
