onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	0.975	2
15	1	1	2	2	2	1	0.769	3
18	1	1	3	2	2	2	0.598	3
21	1	1	4	2	1	1	0.586	4
24	1	1	5	2	1	2	1.034	2
27	1	1	6	2	1	2	1.027	2
30	1	1	7	2	2	2	0.658	3
33	1	1	8	2	2	1	0.84	3
36	1	1	9	2	2	1	0.845	3
39	1	1	10	2	1	2	1.303	3
42	1	1	11	2	2	2	0.939	4
45	1	1	12	2	1	1	0.821	3
63	1	2	1	1	2	2	0.938	2
66	1	2	2	1	1	2	0.852	3
69	1	2	3	1	1	1	1.035	2
72	1	2	4	1	1	1	0.89	1
75	1	2	5	1	1	1	1.137	4
78	1	2	6	1	2	2	0.738	4
81	1	2	7	1	2	1	0.897	3
84	1	2	8	1	2	2	0.972	3
87	1	2	9	1	2	1	1.373	3
90	1	2	10	1	1	2	0.783	1
93	1	2	11	1	2	1	0.927	2
96	1	2	12	1	1	2	0.992	1
114	1	3	1	2	2	1	0.849	4
117	1	3	2	2	1	1	0.839	3
120	1	3	3	2	1	2	0.939	3
123	1	3	4	2	1	1	0.825	3
126	1	3	5	2	1	2	0.824	2
129	1	3	6	2	1	1	1.322	3
132	1	3	7	2	2	2	1.034	3
135	1	3	8	2	2	2	1.205	3
138	1	3	9	2	1	2	0.909	3
141	1	3	10	2	2	1	1.116	3
144	1	3	11	2	2	2	1.263	3
147	1	3	12	2	2	1	1.906	1
165	1	4	1	1	1	1	0.814	3
168	1	4	2	1	1	2	0.723	3
171	1	4	3	1	2	2	0.924	2
174	1	4	4	1	2	1	1.253	3
177	1	4	5	1	2	1	0.709	1
180	1	4	6	1	1	1	0.943	2
183	1	4	7	1	1	2	1.304	3
186	1	4	8	1	2	1	1.202	3
189	1	4	9	1	2	2	1.438	3
192	1	4	10	1	2	2	1.104	1
195	1	4	11	1	1	2	1.236	2
198	1	4	12	1	1	1	0.807	3
