onset	duration	block	trial	task	stim cat	repetition	reaction_time	response	accuracy	confidence lvl	RT confidence report
15	6	1	1	2	2	1	1.422	2	1	3	1.49
21	6	1	2	1	1	1	1.074	1	1	3	0.736
27	6	1	3	1	2	2	0.911	1	1	4	0.913
33	6	1	4	2	1	1	0.942	1	0	1	1.474
39	6	1	5	1	1	1	1.09	1	1	3	0.74
45	6	1	6	2	1	1	0.866	1	0	2	0.711
51	6	1	7	1	1	2	1.67	2	0	3	1.172
57	6	1	8	2	2	1	1.278	2	1	3	1.106
63	6	1	9	2	2	1	1.227	2	1	3	0.984
69	6	1	10	1	2	1	0.905	2	0	1	2.348
75	6	1	11	1	1	1	0.854	1	1	3	1.333
81	6	1	12	1	1	2	0.88	1	1	3	2.26
87	6	1	13	2	1	2	1.82	2	1	3	1.71
93	6	1	14	1	2	2	1.297	1	1	3	1.248
99	6	1	15	1	1	1	0.938	1	1	3	1.835
105	6	1	16	1	1	2	1.023	1	1	4	1.554
111	6	1	17	2	2	2	1.3	2	1	4	2.056
117	6	1	18	2	1	2	1.089	1	0	1	1.39
123	6	1	19	1	2	2	1.606	1	1	2	1.943
129	6	1	20	2	2	1	1.144	2	1	4	1.188
135	6	1	21	1	1	1	1.196	1	1	3	0.979
141	6	1	22	1	2	2	1.371	1	1	3	1.543
147	6	1	23	2	1	1	1.364	1	0	3	1.903
153	6	1	24	1	1	1	2.026	2	0	3	2.108
159	6	1	25	1	2	1	2.1	2	0	 n/a	 n/a
165	6	1	26	1	1	2	1.391	1	1	3	0.788
171	6	1	27	1	1	1	1.131	1	1	4	1.498
177	6	1	28	2	1	1	1.11	2	1	4	0.673
183	6	1	29	2	2	1	1.243	2	1	4	0.523
189	6	1	30	2	2	2	1.218	2	1	3	1.148
195	6	1	31	2	1	1	1.695	2	1	1	1.371
201	6	1	32	2	2	1	1.034	2	1	3	0.822
207	6	1	33	1	2	1	1.839	2	0	1	0.828
213	6	1	34	2	2	2	1.602	1	0	2	2.128
219	6	1	35	2	2	2	1.612	2	1	2	1.394
225	6	1	36	2	1	2	1.431	2	1	4	0.744
231	6	1	37	2	2	2	1.434	1	0	2	0.852
237	6	1	38	1	2	2	1.001	1	1	3	2.191
243	6	1	39	1	2	1	1.745	1	1	3	0.738
249	6	1	40	1	2	1	1.828	1	1	3	0.984
255	6	1	41	2	2	2	1.663	1	0	3	0.906
261	6	1	42	2	1	2	1.306	2	1	2	1.103
267	6	1	43	1	2	1	1.944	2	0	1	1.911
273	6	1	44	2	1	2	1.814	2	1	2	1.512
279	6	1	45	1	1	1	1.282	1	1	3	0.746
285	6	1	46	2	1	1	1.569	1	0	3	0.952
291	6	1	47	2	1	2	1.703	1	0	2	1.279
297	6	1	48	1	2	2	1.643	1	1	4	1.918
303	6	1	49	2	2	1	1.89	2	1	1	2.088
309	6	1	50	2	2	1	2.225	1	0	2	1.043
315	6	1	51	2	1	1	1.959	2	1	1	1.544
321	6	1	52	2	2	2	1.316	2	1	4	0.55
327	6	1	53	1	2	2	1.515	1	1	2	0.566
333	6	1	54	1	2	1	1.838	1	1	3	1.135
339	6	1	55	1	2	1	1.772	1	1	3	0.838
345	6	1	56	2	2	1	1.849	2	1	4	2.539
351	6	1	57	1	1	2	1.673	1	1	2	0.798
357	6	1	58	2	1	2	1.223	2	1	4	0.939
363	6	1	59	2	2	2	1.932	1	0	3	0.843
369	6	1	60	1	2	1	1.916	1	1	4	0.611
375	6	1	61	2	1	1	0.961	1	0	3	0.718
381	6	1	62	1	1	2	1.073	1	1	3	0.72
387	6	1	63	2	2	1	2.238	2	1	1	1.316
393	6	1	64	1	2	1	1.609	1	1	3	0.649
399	6	1	65	1	1	1	1.113	1	1	3	1.007
405	6	1	66	1	1	2	1.275	1	1	3	0.791
411	6	1	67	2	1	2	1.316	2	1	4	0.615
417	6	1	68	1	1	2	1.121	1	1	3	0.724
423	6	1	69	1	1	1	1.07	1	1	3	1.633
429	6	1	70	2	1	2	1.634	2	1	4	0.909
435	6	1	71	1	2	2	1.537	1	1	2	1.2
441	6	1	72	1	2	1	2.032	2	0	1	1.016
447	6	1	73	1	1	2	1.32	1	1	1	2.005
453	6	1	74	2	2	2	1.455	2	1	3	0.886
459	6	1	75	2	1	2	1.569	1	0	1	1.183
465	6	1	76	2	1	1	1.531	2	1	4	1.206
471	6	1	77	2	1	1	1.196	2	1	4	0.449
477	6	1	78	1	1	2	0.92	1	1	4	0.771
483	6	1	79	1	1	1	1.289	1	1	3	0.481
489	6	1	80	2	2	1	1.311	1	0	3	0.514
495	6	1	81	2	2	2	1.21	2	1	4	0.764
501	6	1	82	1	2	2	2.149	2	0	1	0.8
507	6	1	83	1	2	2	1.108	1	1	1	0.811
513	6	1	84	1	2	1	1.256	1	1	3	0.635
519	6	1	85	1	1	1	0.849	1	1	4	0.309
525	6	1	86	2	2	2	1.868	2	1	3	1.047
531	6	1	87	1	2	2	1.254	1	1	3	0.828
537	6	1	88	2	2	1	1.507	1	0	3	1.308
543	6	1	89	1	1	2	1.475	1	1	3	1.351
549	6	1	90	1	2	2	1.054	1	1	3	0.711
555	6	1	91	2	1	1	1.723	2	1	3	0.946
561	6	1	92	2	1	1	1.579	1	0	2	1.426
567	6	1	93	1	1	2	1.044	1	1	3	1.233
573	6	1	94	2	1	2	1.943	1	0	1	1.207
579	6	1	95	2	1	2	2.124	2	1	3	1.135
585	6	1	96	2	2	2	1.122	2	1	4	0.649
