onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	1.339	2
16.5	1	1	2	2	2	1	1.341	1
21	1	1	3	1	2	1	0.736	1
25.5	1	1	4	2	2	1	1.491	3
30	1	1	5	2	1	1	1.384	4
34.5	1	1	6	1	2	1	1.155	2
39	1	1	7	2	1	1	0.891	4
43.5	1	1	8	1	2	1	1.521	2
48	1	1	9	1	1	1	1.038	4
52.5	1	1	10	1	1	1	0.829	4
57	1	1	11	1	2	1	1.626	1
61.5	1	1	12	2	1	1	0.888	4
66	1	1	13	2	2	1	1.02	1
70.5	1	1	14	2	1	1	0.882	4
75	1	1	15	1	1	1	1.16	4
79.5	1	1	16	2	2	1	1.547	1
84	1	1	17	2	2	1	1.554	2
88.5	1	1	18	2	1	1	1.045	4
93	1	1	19	1	2	1	1.425	3
97.5	1	1	20	2	2	1	1.253	1
102	1	1	21	2	2	1	1.707	2
106.5	1	1	22	2	2	1	1.398	2
111	1	1	23	1	1	1	0.937	4
115.5	1	1	24	2	1	1	0.954	4
120	1	1	25	2	2	1	1.385	3
124.5	1	1	26	1	2	1	1.699	2
129	1	1	27	1	1	1	0.827	4
133.5	1	1	28	2	2	1	1.497	2
138	1	1	29	2	1	1	1.02	4
142.5	1	1	30	1	2	1	1.718	2
147	1	1	31	1	2	1	1.922	1
151.5	1	1	32	2	2	1	1.418	3
156	1	1	33	1	1	1	0.961	4
160.5	1	1	34	1	2	1	1.333	2
165	1	1	35	2	1	1	1.034	4
169.5	1	1	36	1	2	1	1.164	1
174	1	1	37	1	2	1	0.99	1
178.5	1	1	38	2	1	1	0.755	4
183	1	1	39	1	1	1	1.09	4
187.5	1	1	40	2	1	1	0.872	4
192	1	1	41	1	1	1	0.853	4
196.5	1	1	42	2	1	1	0.566	4
201	1	1	43	2	1	1	0.819	4
205.5	1	1	44	1	2	1	1.551	3
210	1	1	45	1	1	1	1.567	4
214.5	1	1	46	1	1	1	0.865	4
219	1	1	47	2	1	1	0.768	4
223.5	1	1	48	2	1	1	n/a	n/a
228	1	1	49	2	2	1	1.776	2
232.5	1	1	50	2	2	1	1.328	2
237	1	1	51	1	1	1	1.02	4
241.5	1	1	52	1	2	1	1.327	1
246	1	1	53	1	2	1	1.055	1
250.5	1	1	54	1	2	1	1.696	2
255	1	1	55	1	1	1	1.153	4
259.5	1	1	56	1	2	1	1.531	3
264	1	1	57	2	2	1	1.508	1
268.5	1	1	58	2	1	1	1.092	4
273	1	1	59	1	1	1	0.645	4
277.5	1	1	60	1	1	1	0.808	4
282	1	1	61	2	2	1	0.881	1
286.5	1	1	62	1	1	1	1.045	4
291	1	1	63	1	1	1	0.609	4
295.5	1	1	64	2	1	1	1.041	4
300	1	1	65	1	1	1	1.045	4
304.5	1	1	66	2	2	1	1.038	2
309	1	1	67	1	1	1	0.723	4
313.5	1	1	68	1	2	1	1.455	3
318	1	1	69	1	1	1	0.82	4
322.5	1	1	70	2	1	1	0.927	4
327	1	1	71	2	1	1	0.784	4
331.5	1	1	72	2	1	1	0.538	4
336	1	1	73	2	2	1	1.749	2
340.5	1	1	74	2	2	1	1.358	2
345	1	1	75	1	2	1	1.779	2
349.5	1	1	76	1	1	1	1.077	4
354	1	1	77	2	1	1	1.224	4
358.5	1	1	78	1	1	1	0.901	4
363	1	1	79	2	1	1	0.84	4
367.5	1	1	80	1	2	1	1.17	2
372	1	1	81	2	2	1	1.582	2
376.5	1	1	82	1	1	1	1.367	3
381	1	1	83	1	2	1	1.062	2
385.5	1	1	84	2	2	1	1.28	2
390	1	1	85	2	2	1	0.929	1
394.5	1	1	86	1	2	1	0.773	1
399	1	1	87	2	2	1	0.826	1
403.5	1	1	88	2	1	1	1.03	4
408	1	1	89	1	1	1	0.799	4
412.5	1	1	90	2	1	1	0.712	4
417	1	1	91	1	2	1	0.999	2
421.5	1	1	92	1	2	1	0.727	1
426	1	1	93	2	1	1	0.826	4
430.5	1	1	94	2	2	1	0.931	1
435	1	1	95	1	1	1	0.937	4
439.5	1	1	96	2	2	1	1.734	2
