onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	1.034	2
15	1	1	2	2	1	2	0.976	3
18	1	1	3	2	2	2	1.216	3
21	1	1	4	2	2	2	1.035	3
24	1	1	5	2	1	2	0.921	3
27	1	1	6	2	2	1	1.219	4
30	1	1	7	2	1	1	1.274	2
33	1	1	8	2	2	2	0.885	3
36	1	1	9	2	2	1	1.697	3
39	1	1	10	2	2	1	1.58	3
42	1	1	11	2	1	1	1.834	2
45	1	1	12	2	1	1	1.171	3
63	1	2	1	1	1	2	0.74	1
66	1	2	2	1	2	2	1.024	3
69	1	2	3	1	1	1	0.991	2
72	1	2	4	1	1	1	1.034	3
75	1	2	5	1	2	2	0.853	1
78	1	2	6	1	1	2	1.031	3
81	1	2	7	1	1	1	0.889	2
84	1	2	8	1	2	2	0.899	2
87	1	2	9	1	2	1	0.956	1
90	1	2	10	1	2	1	1.147	2
93	1	2	11	1	1	2	1.062	3
96	1	2	12	1	2	1	0.87	4
114	1	3	1	2	1	2	0.622	3
117	1	3	2	2	2	2	1.333	3
120	1	3	3	2	2	1	1.038	3
123	1	3	4	2	1	1	1.181	2
126	1	3	5	2	1	1	1.212	2
129	1	3	6	2	1	2	1.254	2
132	1	3	7	2	2	2	1.295	3
135	1	3	8	2	1	1	1.37	3
138	1	3	9	2	2	2	1.117	3
141	1	3	10	2	2	1	1.062	3
144	1	3	11	2	1	2	1.278	2
147	1	3	12	2	2	1	1.373	3
165	1	4	1	1	1	1	0.785	1
168	1	4	2	1	1	2	1.079	4
171	1	4	3	1	1	2	0.906	1
174	1	4	4	1	2	1	1.082	2
177	1	4	5	1	2	2	0.872	2
180	1	4	6	1	2	1	0.968	3
183	1	4	7	1	1	1	0.995	2
186	1	4	8	1	1	1	1.237	2
189	1	4	9	1	2	2	0.917	1
192	1	4	10	1	1	2	1.117	3
195	1	4	11	1	2	1	0.903	1
198	1	4	12	1	2	2	0.947	1
