onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	1.127	2
15	1	1	2	2	2	2	0.977	2
18	1	1	3	2	2	2	1.223	3
21	1	1	4	2	2	1	0.716	3
24	1	1	5	2	1	2	1.038	2
27	1	1	6	2	2	1	0.933	3
30	1	1	7	2	2	1	1.229	1
33	1	1	8	2	1	1	1.366	3
36	1	1	9	2	1	1	1.224	2
39	1	1	10	2	2	2	1.11	4
42	1	1	11	2	1	2	1.1	3
45	1	1	12	2	1	2	0.96	2
63	1	2	1	1	2	1	0.821	1
66	1	2	2	1	2	1	0.808	1
69	1	2	3	1	1	2	0.908	2
72	1	2	4	1	2	2	0.872	3
75	1	2	5	1	1	1	0.728	1
78	1	2	6	1	2	1	1.062	2
81	1	2	7	1	1	1	1.082	1
84	1	2	8	1	1	2	1.158	4
87	1	2	9	1	2	2	0.875	4
90	1	2	10	1	1	2	1.045	4
93	1	2	11	1	2	2	0.825	3
96	1	2	12	1	1	1	0.902	3
114	1	3	1	2	2	2	1.189	3
117	1	3	2	2	1	1	0.813	3
120	1	3	3	2	2	1	0.851	3
123	1	3	4	2	1	1	1.304	3
126	1	3	5	2	2	1	0.895	3
129	1	3	6	2	2	1	0.996	4
132	1	3	7	2	2	2	0.701	3
135	1	3	8	2	1	2	1.391	3
138	1	3	9	2	2	2	0.752	3
141	1	3	10	2	1	2	1.127	2
144	1	3	11	2	1	2	1.02	2
147	1	3	12	2	1	1	1.374	2
165	1	4	1	1	1	2	0.679	3
168	1	4	2	1	2	1	0.972	2
171	1	4	3	1	1	2	1.165	3
174	1	4	4	1	2	2	1.02	3
177	1	4	5	1	2	1	0.758	3
180	1	4	6	1	1	1	0.888	4
183	1	4	7	1	2	1	0.805	1
186	1	4	8	1	2	2	0.957	1
189	1	4	9	1	2	2	0.877	2
192	1	4	10	1	1	2	1.198	2
195	1	4	11	1	1	1	0.836	3
198	1	4	12	1	1	1	0.703	3
