filename	acq_time
func/sub-07_task-phase1_run-01_bold.nii.gz	1877-07-24T10:13:25
func/sub-07_task-phase1_run-02_bold.nii.gz	1877-07-24T10:18:11
func/sub-07_task-phase1_run-03_bold.nii.gz	1877-07-24T10:22:42
func/sub-07_task-phase1_run-04_bold.nii.gz	1877-07-24T10:27:16
func/sub-07_task-phase2_run-01_bold.nii.gz	1877-07-24T10:33:55
func/sub-07_task-phase3_run-01_bold.nii.gz	1877-07-24T10:47:09
func/sub-07_task-phase3_run-02_bold.nii.gz	1877-07-24T10:58:48
func/sub-07_task-loc_run-01_bold.nii.gz	1877-07-24T11:11:05
func/sub-07_task-loc_run-02_bold.nii.gz	1877-07-24T11:17:25
func/sub-07_task-loc_run-03_bold.nii.gz	1877-07-24T11:23:26
fmap/sub-07_phasediff.nii.gz	1877-07-24T11:40:33
fmap/sub-07_magnitude1.nii.gz	1877-07-24T11:40:32
fmap/sub-07_magnitude2.nii.gz	1877-08-07T11:38:25
anat/sub-07_FLASH.nii.gz	1877-07-24T11:41:13
anat/sub-07_T1w.nii.gz	1877-07-24T11:37:54
