onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	2	0.597	2
15	1	1	2	1	2	1	0.77	2
18	1	1	3	1	1	1	0.957	2
21	1	1	4	1	1	2	0.667	1
24	1	1	5	1	2	2	0.963	2
27	1	1	6	1	2	2	0.81	3
30	1	1	7	1	1	1	0.675	3
33	1	1	8	1	2	1	0.796	2
36	1	1	9	1	2	1	0.636	1
39	1	1	10	1	1	2	0.879	2
42	1	1	11	1	1	1	0.76	4
45	1	1	12	1	1	2	0.746	4
63	1	2	1	2	1	1	0.901	1
66	1	2	2	2	1	2	0.941	2
69	1	2	3	2	2	1	0.905	3
72	1	2	4	2	1	1	0.716	2
75	1	2	5	2	1	1	0.943	2
78	1	2	6	2	2	2	0.609	4
81	1	2	7	2	2	1	0.793	4
84	1	2	8	2	2	2	0.766	3
87	1	2	9	2	2	1	0.781	3
90	1	2	10	2	1	2	1.048	2
93	1	2	11	2	1	2	1.097	2
96	1	2	12	2	2	2	0.707	3
114	1	3	1	1	1	2	0.736	3
117	1	3	2	1	1	2	0.638	3
120	1	3	3	1	2	1	0.649	2
123	1	3	4	1	2	2	0.778	2
126	1	3	5	1	1	1	0.909	3
129	1	3	6	1	2	2	0.744	1
132	1	3	7	1	2	2	0.743	2
135	1	3	8	1	1	1	0.695	3
138	1	3	9	1	2	1	0.891	2
141	1	3	10	1	1	1	0.665	4
144	1	3	11	1	1	2	0.8	2
147	1	3	12	1	2	1	0.87	2
165	1	4	1	2	1	2	0.901	2
168	1	4	2	2	2	2	0.59	3
171	1	4	3	2	2	1	0.696	3
174	1	4	4	2	2	2	1.07	2
177	1	4	5	2	2	2	1.254	3
180	1	4	6	2	1	1	1	1
183	1	4	7	2	1	2	0.765	2
186	1	4	8	2	1	1	0.723	2
189	1	4	9	2	2	1	0.859	2
192	1	4	10	2	1	1	1.062	3
195	1	4	11	2	1	2	0.856	2
198	1	4	12	2	2	1	0.981	2
