onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.636	3
15	1	1	2	1	1	2	0.731	4
18	1	1	3	1	1	1	0.852	2
21	1	1	4	1	2	1	0.799	3
24	1	1	5	1	1	1	0.666	4
27	1	1	6	1	2	2	0.738	1
30	1	1	7	1	1	2	0.617	3
33	1	1	8	1	2	1	0.711	2
36	1	1	9	1	2	2	0.843	3
39	1	1	10	1	1	2	0.767	3
42	1	1	11	1	2	1	0.678	1
45	1	1	12	1	2	2	0.802	1
63	1	2	1	3	2	2	0.962	1
66	1	2	2	3	1	1	0.782	3
69	1	2	3	3	1	2	0.572	4
72	1	2	4	3	1	1	0.623	4
75	1	2	5	3	2	1	0.583	2
78	1	2	6	3	1	1	0.78	3
81	1	2	7	3	2	2	1.214	2
84	1	2	8	3	2	2	0.89	1
87	1	2	9	3	1	2	0.658	3
90	1	2	10	3	1	2	0.611	4
93	1	2	11	3	2	1	0.618	1
96	1	2	12	3	2	1	1.179	1
114	1	3	1	2	1	2	1.857	2
117	1	3	2	2	1	2	0.773	2
120	1	3	3	2	2	1	0.819	3
123	1	3	4	2	2	2	0.973	3
126	1	3	5	2	2	1	0.659	3
129	1	3	6	2	2	1	0.775	4
132	1	3	7	2	1	2	0.896	2
135	1	3	8	2	2	2	0.748	3
138	1	3	9	2	1	1	0.897	1
141	1	3	10	2	1	1	0.735	2
144	1	3	11	2	1	1	0.561	2
147	1	3	12	2	2	2	0.878	4
165	1	4	1	1	1	1	0.744	1
168	1	4	2	1	2	2	0.945	2
171	1	4	3	1	2	1	0.938	2
174	1	4	4	1	1	2	0.75	3
177	1	4	5	1	1	2	0.889	2
180	1	4	6	1	2	2	0.719	2
183	1	4	7	1	1	1	0.569	2
186	1	4	8	1	1	1	0.874	4
189	1	4	9	1	2	1	0.727	2
192	1	4	10	1	2	2	0.977	3
195	1	4	11	1	2	1	0.805	3
198	1	4	12	1	1	2	0.617	3
216	1	5	1	2	1	1	1.156	2
219	1	5	2	2	2	1	0.92	3
222	1	5	3	2	1	2	1.175	2
225	1	5	4	2	2	2	1.02	2
228	1	5	5	2	2	1	1.203	4
231	1	5	6	2	2	2	0.921	4
234	1	5	7	2	1	2	0.9	3
237	1	5	8	2	1	1	0.832	1
240	1	5	9	2	2	1	0.954	3
243	1	5	10	2	1	1	0.943	2
246	1	5	11	2	1	2	0.621	4
249	1	5	12	2	2	2	0.564	4
267	1	6	1	3	2	1	0.63	1
270	1	6	2	3	2	2	0.696	1
273	1	6	3	3	2	2	0.891	1
276	1	6	4	3	2	1	0.755	1
279	1	6	5	3	1	1	0.663	3
282	1	6	6	3	1	1	0.69	4
285	1	6	7	3	1	2	0.618	4
288	1	6	8	3	1	2	0.543	4
291	1	6	9	3	1	1	0.823	4
294	1	6	10	3	1	2	0.655	4
297	1	6	11	3	2	2	1.273	2
300	1	6	12	3	2	1	0.733	2
