onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	0.591	3
15	1	1	2	1	2	2	0.598	2
18	1	1	3	1	1	1	0.766	4
21	1	1	4	1	2	1	0.618	1
24	1	1	5	1	2	1	0.807	2
27	1	1	6	1	1	1	0.752	1
30	1	1	7	1	2	2	0.865	1
33	1	1	8	1	1	2	1.02	2
36	1	1	9	1	1	1	0.983	1
39	1	1	10	1	2	2	0.668	3
42	1	1	11	1	1	2	0.822	2
45	1	1	12	1	1	2	0.739	2
63	1	2	1	2	2	1	0.724	2
66	1	2	2	2	2	2	0.612	3
69	1	2	3	2	1	1	0.764	3
72	1	2	4	2	1	2	1.02	3
75	1	2	5	2	2	1	0.779	2
78	1	2	6	2	2	1	0.887	2
81	1	2	7	2	1	2	1.132	2
84	1	2	8	2	2	2	0.86	3
87	1	2	9	2	2	2	0.929	3
90	1	2	10	2	1	1	0.819	1
93	1	2	11	2	1	2	0.782	2
96	1	2	12	2	1	1	0.97	2
114	1	3	1	1	2	2	0.92	2
117	1	3	2	1	1	2	0.748	3
120	1	3	3	1	1	1	0.959	2
123	1	3	4	1	2	1	1.02	3
126	1	3	5	1	2	1	0.953	1
129	1	3	6	1	2	2	1.045	2
132	1	3	7	1	1	1	0.855	2
135	1	3	8	1	1	2	0.774	3
138	1	3	9	1	2	2	0.647	1
141	1	3	10	1	1	1	0.958	4
144	1	3	11	1	2	1	0.764	1
147	1	3	12	1	1	2	0.869	2
165	1	4	1	2	1	1	0.872	1
168	1	4	2	2	2	1	1.02	3
171	1	4	3	2	1	1	0.716	1
174	1	4	4	2	2	1	0.828	2
177	1	4	5	2	2	2	0.704	3
180	1	4	6	2	1	2	0.71	2
183	1	4	7	2	1	2	0.656	2
186	1	4	8	2	2	1	1	3
189	1	4	9	2	2	2	1.508	3
192	1	4	10	2	2	2	0.794	3
195	1	4	11	2	1	1	0.83	4
198	1	4	12	2	1	2	0.742	1
