onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	0.977	3
15	1	1	2	2	2	2	0.984	4
18	1	1	3	2	1	1	1.081	2
21	1	1	4	2	2	1	1.275	3
24	1	1	5	2	1	1	0.91	1
27	1	1	6	2	1	2	1.627	1
30	1	1	7	2	2	2	1.418	3
33	1	1	8	2	2	1	1.331	2
36	1	1	9	2	1	2	0.927	1
39	1	1	10	2	2	2	1.102	3
42	1	1	11	2	2	1	1.022	4
45	1	1	12	2	1	1	1.104	2
63	1	2	1	1	2	2	0.854	3
66	1	2	2	1	2	2	0.985	4
69	1	2	3	1	2	1	1.125	2
72	1	2	4	1	1	1	0.85	4
75	1	2	5	1	2	1	0.872	1
78	1	2	6	1	2	1	0.99	3
81	1	2	7	1	1	1	0.86	4
84	1	2	8	1	1	1	0.827	4
87	1	2	9	1	1	2	0.82	3
90	1	2	10	1	1	2	1.361	3
93	1	2	11	1	1	2	1.092	4
96	1	2	12	1	2	2	0.896	1
114	1	3	1	3	2	2	1.767	2
117	1	3	2	3	2	2	1.042	2
120	1	3	3	3	1	2	1.063	3
123	1	3	4	3	1	1	0.723	4
126	1	3	5	3	2	1	1.141	2
129	1	3	6	3	2	1	1.217	2
132	1	3	7	3	1	2	1.001	3
135	1	3	8	3	1	1	1.457	3
138	1	3	9	3	2	2	1.022	2
141	1	3	10	3	2	1	1.376	1
144	1	3	11	3	1	1	1.406	4
147	1	3	12	3	1	2	0.577	4
165	1	4	1	1	1	1	1.533	3
168	1	4	2	1	1	2	1.714	3
171	1	4	3	1	2	2	1.376	2
174	1	4	4	1	1	2	0.999	1
177	1	4	5	1	2	1	0.847	1
180	1	4	6	1	2	1	1.366	2
183	1	4	7	1	2	1	0.942	2
186	1	4	8	1	2	2	0.983	2
189	1	4	9	1	2	2	1.577	2
192	1	4	10	1	1	1	1.022	3
195	1	4	11	1	1	1	1.057	3
198	1	4	12	1	1	2	0.935	4
216	1	5	1	2	2	2	1.072	3
219	1	5	2	2	2	1	1.097	3
222	1	5	3	2	1	1	1.478	2
225	1	5	4	2	2	1	0.94	3
228	1	5	5	2	1	2	1.771	3
231	1	5	6	2	1	1	1.061	3
234	1	5	7	2	2	2	1.392	4
237	1	5	8	2	2	2	1.122	3
240	1	5	9	2	2	1	0.926	3
243	1	5	10	2	1	2	1.023	1
246	1	5	11	2	1	2	0.682	1
249	1	5	12	2	1	1	0.939	1
267	1	6	1	3	1	1	1.177	4
270	1	6	2	3	2	2	0.817	1
273	1	6	3	3	2	1	0.856	2
276	1	6	4	3	1	2	1.02	3
279	1	6	5	3	2	2	1.183	2
282	1	6	6	3	1	2	1.06	3
285	1	6	7	3	1	1	1.25	4
288	1	6	8	3	2	1	1.563	2
291	1	6	9	3	2	2	1.021	2
294	1	6	10	3	2	1	1.211	2
297	1	6	11	3	1	2	 n/a	 n/a
300	1	6	12	3	1	1	1.058	1
