onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.865	2
15	1	1	2	1	2	1	0.922	2
18	1	1	3	1	2	2	0.689	1
21	1	1	4	1	2	2	0.633	1
24	1	1	5	1	2	2	0.819	2
27	1	1	6	1	2	1	0.892	2
30	1	1	7	1	1	1	0.757	3
33	1	1	8	1	1	2	0.564	4
36	1	1	9	1	1	1	0.739	1
39	1	1	10	1	1	2	0.84	2
42	1	1	11	1	1	2	0.607	3
45	1	1	12	1	2	1	0.895	2
63	1	2	1	2	1	2	1.02	1
66	1	2	2	2	2	2	0.949	3
69	1	2	3	2	1	2	0.72	1
72	1	2	4	2	1	1	0.938	1
75	1	2	5	2	2	2	0.757	4
78	1	2	6	2	2	1	0.994	2
81	1	2	7	2	1	1	0.881	1
84	1	2	8	2	1	1	1.333	1
87	1	2	9	2	1	2	0.892	2
90	1	2	10	2	2	1	0.92	3
93	1	2	11	2	2	1	0.735	4
96	1	2	12	2	2	2	0.782	4
114	1	3	1	1	1	2	1.02	4
117	1	3	2	1	2	1	0.89	1
120	1	3	3	1	1	1	0.965	2
123	1	3	4	1	2	2	1.065	2
126	1	3	5	1	2	2	1.186	2
129	1	3	6	1	2	1	0.791	1
132	1	3	7	1	1	1	1.019	1
135	1	3	8	1	2	2	1.019	2
138	1	3	9	1	1	2	1.187	2
141	1	3	10	1	1	1	0.957	3
144	1	3	11	1	1	2	0.868	1
147	1	3	12	1	2	1	0.968	2
165	1	4	1	2	1	2	0.857	1
168	1	4	2	2	2	2	1.327	3
171	1	4	3	2	1	2	0.982	3
174	1	4	4	2	2	2	0.937	4
177	1	4	5	2	2	1	1.346	3
180	1	4	6	2	1	1	1.049	1
183	1	4	7	2	1	1	0.855	1
186	1	4	8	2	1	2	1.127	1
189	1	4	9	2	1	1	0.808	2
192	1	4	10	2	2	1	1.324	3
195	1	4	11	2	2	1	0.96	3
198	1	4	12	2	2	2	1.134	4
