onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	1	2	0.708	4
15	1	1	2	3	2	2	0.866	2
18	1	1	3	3	2	2	0.835	2
21	1	1	4	3	2	1	0.847	2
24	1	1	5	3	2	1	0.871	2
27	1	1	6	3	2	2	1.203	3
30	1	1	7	3	1	1	1.019	3
33	1	1	8	3	2	1	1.244	2
36	1	1	9	3	1	2	0.817	4
39	1	1	10	3	1	2	0.639	4
42	1	1	11	3	1	1	1.392	4
45	1	1	12	3	1	1	0.783	3
63	1	2	1	2	2	2	0.943	3
66	1	2	2	2	2	1	1.641	3
69	1	2	3	2	1	1	1.653	2
72	1	2	4	2	2	2	1.8	2
75	1	2	5	2	1	1	0.917	1
78	1	2	6	2	1	2	0.782	1
81	1	2	7	2	1	1	0.575	1
84	1	2	8	2	2	1	1.298	2
87	1	2	9	2	2	2	1.168	1
90	1	2	10	2	1	2	1.997	1
93	1	2	11	2	2	1	1.3	3
96	1	2	12	2	1	2	1.466	1
114	1	3	1	1	1	2	1.131	3
117	1	3	2	1	2	1	1.186	2
120	1	3	3	1	1	2	1.082	4
123	1	3	4	1	1	2	0.896	3
126	1	3	5	1	2	2	1.093	1
129	1	3	6	1	1	1	1.132	2
132	1	3	7	1	2	2	1.63	1
135	1	3	8	1	1	1	 n/a	 n/a
138	1	3	9	1	2	1	1.099	2
141	1	3	10	1	2	1	0.996	1
144	1	3	11	1	1	1	1.057	3
147	1	3	12	1	2	2	0.978	1
165	1	4	1	3	2	2	1.581	2
168	1	4	2	3	2	2	1.57	2
171	1	4	3	3	2	1	1.732	2
174	1	4	4	3	2	1	1.217	2
177	1	4	5	3	1	2	0.703	4
180	1	4	6	3	1	1	0.676	4
183	1	4	7	3	2	2	1.181	3
186	1	4	8	3	1	2	1.342	4
189	1	4	9	3	1	2	1.651	4
192	1	4	10	3	1	1	0.84	3
195	1	4	11	3	1	1	0.835	3
198	1	4	12	3	2	1	1.089	2
216	1	5	1	1	2	2	1.107	2
219	1	5	2	1	1	2	0.831	1
222	1	5	3	1	1	2	1.078	1
225	1	5	4	1	1	1	0.89	3
228	1	5	5	1	1	2	0.935	1
231	1	5	6	1	2	2	1.462	1
234	1	5	7	1	1	1	0.96	2
237	1	5	8	1	2	2	0.999	1
240	1	5	9	1	2	1	1.106	3
243	1	5	10	1	1	1	0.97	3
246	1	5	11	1	2	1	0.998	2
249	1	5	12	1	2	1	0.896	2
267	1	6	1	2	2	1	0.873	3
270	1	6	2	2	2	1	0.811	4
273	1	6	3	2	1	1	1.24	3
276	1	6	4	2	1	2	1.498	2
279	1	6	5	2	2	2	0.871	4
282	1	6	6	2	2	2	0.805	3
285	1	6	7	2	1	2	1.374	1
288	1	6	8	2	2	2	1.556	3
291	1	6	9	2	1	2	1.381	2
294	1	6	10	2	2	1	 n/a	 n/a
297	1	6	11	2	1	1	 n/a	 n/a
300	1	6	12	2	1	1	1.299	4
