onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	1.627	1
15	1	1	2	2	1	2	1.599	2
18	1	1	3	2	2	1	 n/a	 n/a
21	1	1	4	2	1	1	0.004	4
24	1	1	5	2	1	1	1.44	1
27	1	1	6	2	1	1	1.838	1
30	1	1	7	2	2	1	0.945	4
33	1	1	8	2	2	1	1.589	4
36	1	1	9	2	2	2	1.591	3
39	1	1	10	2	1	2	1.122	1
42	1	1	11	2	2	2	1.085	4
45	1	1	12	2	2	2	0.685	4
63	1	2	1	3	1	1	0.961	4
66	1	2	2	3	2	2	0.739	1
69	1	2	3	3	2	2	0.753	2
72	1	2	4	3	2	1	1.059	1
75	1	2	5	3	2	1	1.061	2
78	1	2	6	3	1	2	0.979	4
81	1	2	7	3	2	1	0.929	1
84	1	2	8	3	1	2	0.808	4
87	1	2	9	3	1	1	1.001	4
90	1	2	10	3	2	2	1.429	2
93	1	2	11	3	1	2	1.072	4
96	1	2	12	3	1	1	1.556	4
114	1	3	1	1	2	2	1.087	1
117	1	3	2	1	1	2	0.439	4
120	1	3	3	1	1	1	0.749	4
123	1	3	4	1	2	1	1.216	2
126	1	3	5	1	1	1	1.191	3
129	1	3	6	1	1	2	1.135	3
132	1	3	7	1	1	2	0.776	4
135	1	3	8	1	2	1	1.293	2
138	1	3	9	1	2	2	0.989	2
141	1	3	10	1	1	1	1.302	3
144	1	3	11	1	2	1	1.343	2
147	1	3	12	1	2	2	1.131	2
165	1	4	1	3	1	2	0.684	4
168	1	4	2	3	2	1	0.804	1
171	1	4	3	3	2	1	0.922	2
174	1	4	4	3	1	2	0.779	4
177	1	4	5	3	2	2	1.212	2
180	1	4	6	3	2	1	0.923	3
183	1	4	7	3	1	1	1.2	3
186	1	4	8	3	2	2	0.684	1
189	1	4	9	3	2	2	0.906	2
192	1	4	10	3	1	1	0.822	4
195	1	4	11	3	1	2	0.823	4
198	1	4	12	3	1	1	1.108	3
216	1	5	1	1	2	2	1.091	2
219	1	5	2	1	1	2	0.758	4
222	1	5	3	1	2	2	1.284	2
225	1	5	4	1	1	2	0.86	3
228	1	5	5	1	1	1	1.084	3
231	1	5	6	1	1	1	1.211	2
234	1	5	7	1	2	1	1.036	2
237	1	5	8	1	2	2	1.139	2
240	1	5	9	1	2	1	0.993	1
243	1	5	10	1	2	1	0.756	1
246	1	5	11	1	1	2	1.062	3
249	1	5	12	1	1	1	1.385	3
267	1	6	1	2	2	2	1.533	4
270	1	6	2	2	2	1	0.843	3
273	1	6	3	2	2	1	1.337	3
276	1	6	4	2	1	1	1.538	2
279	1	6	5	2	2	2	0.799	3
282	1	6	6	2	1	2	0.718	2
285	1	6	7	2	1	2	1.117	2
288	1	6	8	2	1	1	0.719	1
291	1	6	9	2	1	2	0.736	1
294	1	6	10	2	1	1	0.847	1
297	1	6	11	2	2	1	1.039	3
300	1	6	12	2	2	2	0.731	3
