onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	2	1.877	2
15	1	1	2	1	1	1	 n/a	 n/a
18	1	1	3	1	1	1	 n/a	 n/a
21	1	1	4	1	2	1	1.881	1
24	1	1	5	1	2	1	1.69	1
27	1	1	6	1	1	2	1.775	1
30	1	1	7	1	2	2	 n/a	 n/a
33	1	1	8	1	1	1	1.886	3
36	1	1	9	1	2	1	1.729	2
39	1	1	10	1	2	2	 n/a	 n/a
42	1	1	11	1	1	2	 n/a	 n/a
45	1	1	12	1	1	2	1.697	4
63	1	2	1	2	2	2	1.763	3
66	1	2	2	2	1	2	1.86	3
69	1	2	3	2	1	1	1.858	2
72	1	2	4	2	2	1	 n/a	 n/a
75	1	2	5	2	1	1	1.73	3
78	1	2	6	2	2	2	 n/a	 n/a
81	1	2	7	2	1	1	 n/a	 n/a
84	1	2	8	2	2	2	 n/a	 n/a
87	1	2	9	2	2	1	 n/a	 n/a
90	1	2	10	2	1	2	 n/a	 n/a
93	1	2	11	2	2	1	 n/a	 n/a
96	1	2	12	2	1	2	1.886	1
114	1	3	1	1	2	2	1.712	1
117	1	3	2	1	1	2	 n/a	 n/a
120	1	3	3	1	1	2	1.901	3
123	1	3	4	1	2	2	1.974	2
126	1	3	5	1	2	2	 n/a	 n/a
129	1	3	6	1	1	1	1.73	4
132	1	3	7	1	2	1	 n/a	 n/a
135	1	3	8	1	2	1	1.854	3
138	1	3	9	1	1	2	 n/a	 n/a
141	1	3	10	1	1	1	 n/a	 n/a
144	1	3	11	1	2	1	 n/a	 n/a
147	1	3	12	1	1	1	1.863	3
165	1	4	1	2	1	2	 n/a	 n/a
168	1	4	2	2	1	2	1.959	1
171	1	4	3	2	2	2	 n/a	 n/a
174	1	4	4	2	2	2	1.857	2
177	1	4	5	2	2	1	1.845	3
180	1	4	6	2	1	1	1.763	1
183	1	4	7	2	1	1	1.659	1
186	1	4	8	2	1	1	1.794	2
189	1	4	9	2	2	1	 n/a	 n/a
192	1	4	10	2	1	2	 n/a	 n/a
195	1	4	11	2	2	1	1.834	4
198	1	4	12	2	2	2	1.758	4
