onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	1.61	2
15	1	1	2	2	1	1	 n/a	 n/a
18	1	1	3	2	2	1	 n/a	 n/a
21	1	1	4	2	2	2	 n/a	 n/a
24	1	1	5	2	2	1	 n/a	 n/a
27	1	1	6	2	1	1	 n/a	 n/a
30	1	1	7	2	2	2	1.934	2
33	1	1	8	2	1	2	1.748	3
36	1	1	9	2	1	2	1.98	3
39	1	1	10	2	1	2	 n/a	 n/a
42	1	1	11	2	1	1	1.698	3
45	1	1	12	2	2	2	 n/a	 n/a
63	1	2	1	1	2	2	1.724	1
66	1	2	2	1	2	2	 n/a	 n/a
69	1	2	3	1	1	2	1.931	4
72	1	2	4	1	2	1	 n/a	 n/a
75	1	2	5	1	1	2	 n/a	 n/a
78	1	2	6	1	1	1	1.369	2
81	1	2	7	1	1	1	1.301	4
84	1	2	8	1	2	1	1.646	3
87	1	2	9	1	2	1	 n/a	 n/a
90	1	2	10	1	1	2	 n/a	 n/a
93	1	2	11	1	2	2	1.64	2
96	1	2	12	1	1	1	 n/a	 n/a
114	1	3	1	3	2	1	1.149	1
117	1	3	2	3	1	2	 n/a	 n/a
120	1	3	3	3	2	1	 n/a	 n/a
123	1	3	4	3	2	2	1.681	1
126	1	3	5	3	1	2	1.471	4
129	1	3	6	3	2	1	 n/a	 n/a
132	1	3	7	3	1	1	1.746	4
135	1	3	8	3	1	2	1.82	4
138	1	3	9	3	1	1	1.872	4
141	1	3	10	3	1	1	1.642	4
144	1	3	11	3	2	2	 n/a	 n/a
147	1	3	12	3	2	2	 n/a	 n/a
165	1	4	1	2	2	1	 n/a	 n/a
168	1	4	2	2	1	1	1.932	1
171	1	4	3	2	1	1	1.8	1
174	1	4	4	2	2	2	1.379	3
177	1	4	5	2	2	1	1.672	4
180	1	4	6	2	2	1	 n/a	 n/a
183	1	4	7	2	1	2	0.005	3
186	1	4	8	2	2	2	1.591	4
189	1	4	9	2	1	2	1.867	2
192	1	4	10	2	1	2	1.3	1
195	1	4	11	2	1	1	1.991	3
198	1	4	12	2	2	2	 n/a	 n/a
216	1	5	1	3	2	2	1.096	1
219	1	5	2	3	2	1	1.954	3
222	1	5	3	3	2	1	1.538	1
225	1	5	4	3	1	2	1.569	4
228	1	5	5	3	2	2	1.983	2
231	1	5	6	3	1	2	1.629	4
234	1	5	7	3	1	1	1.806	4
237	1	5	8	3	1	1	1.607	4
240	1	5	9	3	1	1	1.796	4
243	1	5	10	3	2	2	1.974	1
246	1	5	11	3	2	1	1.94	2
249	1	5	12	3	1	2	1.472	4
267	1	6	1	1	1	2	1.591	2
270	1	6	2	1	2	2	1.591	1
273	1	6	3	1	2	2	1.888	2
276	1	6	4	1	1	1	1.619	3
279	1	6	5	1	2	2	1.596	2
282	1	6	6	1	1	2	 n/a	 n/a
285	1	6	7	1	2	1	1.604	2
288	1	6	8	1	2	1	1.645	2
291	1	6	9	1	2	1	 n/a	 n/a
294	1	6	10	1	1	2	1.647	3
297	1	6	11	1	1	1	1.769	3
300	1	6	12	1	1	1	1.563	4
