onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	2	1.497	3
15	1	1	2	1	2	2	1.577	1
18	1	1	3	1	1	1	1.75	2
21	1	1	4	1	1	2	1.907	2
24	1	1	5	1	1	2	 n/a	 n/a
27	1	1	6	1	2	2	1.819	1
30	1	1	7	1	1	1	1.848	3
33	1	1	8	1	2	1	 n/a	 n/a
36	1	1	9	1	1	1	1.705	3
39	1	1	10	1	1	2	1.486	2
42	1	1	11	1	2	1	 n/a	 n/a
45	1	1	12	1	2	1	1.986	1
63	1	2	1	2	1	1	1.621	2
66	1	2	2	2	2	2	 n/a	 n/a
69	1	2	3	2	1	2	1.928	3
72	1	2	4	2	2	1	1.93	4
75	1	2	5	2	1	1	1.822	2
78	1	2	6	2	1	2	 n/a	 n/a
81	1	2	7	2	2	1	1.866	3
84	1	2	8	2	2	1	 n/a	 n/a
87	1	2	9	2	2	2	1.828	3
90	1	2	10	2	2	2	1.928	3
93	1	2	11	2	1	2	 n/a	 n/a
96	1	2	12	2	1	1	 n/a	 n/a
114	1	3	1	1	1	1	 n/a	 n/a
117	1	3	2	1	2	2	1.869	4
120	1	3	3	1	1	2	1.822	2
123	1	3	4	1	1	1	1.754	3
126	1	3	5	1	2	2	1.779	2
129	1	3	6	1	2	2	 n/a	 n/a
132	1	3	7	1	1	2	 n/a	 n/a
135	1	3	8	1	2	1	1.855	2
138	1	3	9	1	1	1	1.868	3
141	1	3	10	1	1	2	1.909	4
144	1	3	11	1	2	1	 n/a	 n/a
147	1	3	12	1	2	1	1.971	2
165	1	4	1	2	2	2	1.72	4
168	1	4	2	2	1	2	 n/a	 n/a
171	1	4	3	2	2	1	 n/a	 n/a
174	1	4	4	2	1	2	 n/a	 n/a
177	1	4	5	2	1	2	1.962	1
180	1	4	6	2	2	2	1.84	3
183	1	4	7	2	2	2	 n/a	 n/a
186	1	4	8	2	1	1	 n/a	 n/a
189	1	4	9	2	2	1	1.825	1
192	1	4	10	2	2	1	1.568	3
195	1	4	11	2	1	1	1.624	3
198	1	4	12	2	1	1	1.638	1
