onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	1.534	4
16.5	1	1	2	1	2	1	 n/a	 n/a
21	1	1	3	2	2	1	 n/a	 n/a
25.5	1	1	4	2	1	1	1.749	4
30	1	1	5	2	1	1	1.635	4
34.5	1	1	6	2	2	1	 n/a	 n/a
39	1	1	7	2	1	1	1.781	4
43.5	1	1	8	2	2	1	 n/a	 n/a
48	1	1	9	1	1	1	 n/a	 n/a
52.5	1	1	10	2	2	1	 n/a	 n/a
57	1	1	11	2	1	1	1.688	4
61.5	1	1	12	1	1	1	1.907	4
66	1	1	13	1	2	1	1.976	2
70.5	1	1	14	2	1	1	1.622	4
75	1	1	15	2	1	1	1.39	4
79.5	1	1	16	2	2	1	1.954	2
84	1	1	17	1	1	1	1.732	4
88.5	1	1	18	1	1	1	1.886	4
93	1	1	19	2	2	1	 n/a	 n/a
97.5	1	1	20	2	2	1	1.993	1
102	1	1	21	2	2	1	1.985	1
106.5	1	1	22	1	1	1	1.657	4
111	1	1	23	2	1	1	1.912	4
115.5	1	1	24	2	1	1	1.823	4
120	1	1	25	2	1	1	1.443	4
124.5	1	1	26	1	2	1	 n/a	 n/a
129	1	1	27	2	2	1	 n/a	 n/a
133.5	1	1	28	2	2	1	1.661	1
138	1	1	29	1	2	1	 n/a	 n/a
142.5	1	1	30	2	2	1	 n/a	 n/a
147	1	1	31	2	2	1	 n/a	 n/a
151.5	1	1	32	1	1	1	1.79	4
156	1	1	33	1	2	1	 n/a	 n/a
160.5	1	1	34	1	2	1	 n/a	 n/a
165	1	1	35	1	1	1	 n/a	 n/a
169.5	1	1	36	2	1	1	1.537	4
174	1	1	37	2	2	1	1.763	1
178.5	1	1	38	1	1	1	1.549	4
183	1	1	39	1	1	1	1.477	4
187.5	1	1	40	2	2	1	 n/a	 n/a
192	1	1	41	2	2	1	1.774	1
196.5	1	1	42	1	2	1	1.682	1
201	1	1	43	2	2	1	1.971	1
205.5	1	1	44	1	2	1	 n/a	 n/a
210	1	1	45	2	2	1	1.891	1
214.5	1	1	46	1	2	1	1.915	1
219	1	1	47	1	2	1	1.808	1
223.5	1	1	48	1	1	1	1.129	4
228	1	1	49	2	2	1	1.647	2
232.5	1	1	50	2	2	1	 n/a	 n/a
237	1	1	51	1	2	1	 n/a	 n/a
241.5	1	1	52	1	1	1	1.608	4
246	1	1	53	1	1	1	1.644	4
250.5	1	1	54	1	2	1	1.914	1
255	1	1	55	2	1	1	1.57	4
259.5	1	1	56	1	2	1	 n/a	 n/a
264	1	1	57	1	2	1	1.868	1
268.5	1	1	58	2	1	1	1.547	4
273	1	1	59	2	1	1	1.728	4
277.5	1	1	60	2	1	1	1.712	4
282	1	1	61	1	2	1	1.862	1
286.5	1	1	62	1	1	1	 n/a	 n/a
291	1	1	63	1	1	1	 n/a	 n/a
295.5	1	1	64	1	2	1	1.763	1
300	1	1	65	2	1	1	1.51	4
304.5	1	1	66	2	1	1	1.781	4
309	1	1	67	1	2	1	 n/a	 n/a
313.5	1	1	68	2	1	1	1.743	4
318	1	1	69	2	1	1	 n/a	 n/a
322.5	1	1	70	2	1	1	1.561	4
327	1	1	71	1	1	1	1.601	4
331.5	1	1	72	2	1	1	1.888	4
336	1	1	73	1	1	1	1.642	4
340.5	1	1	74	1	1	1	1.242	4
345	1	1	75	1	2	1	1.67	1
349.5	1	1	76	1	2	1	1.835	1
354	1	1	77	1	1	1	1.713	4
358.5	1	1	78	1	1	1	 n/a	 n/a
363	1	1	79	2	1	1	1.888	4
367.5	1	1	80	1	1	1	1.898	4
372	1	1	81	2	1	1	1.536	4
376.5	1	1	82	2	2	1	1.912	1
381	1	1	83	1	2	1	1.886	1
385.5	1	1	84	2	2	1	 n/a	 n/a
390	1	1	85	1	2	1	 n/a	 n/a
394.5	1	1	86	1	2	1	 n/a	 n/a
399	1	1	87	2	2	1	 n/a	 n/a
403.5	1	1	88	2	2	1	1.814	1
408	1	1	89	1	1	1	1.859	4
412.5	1	1	90	1	2	1	 n/a	 n/a
417	1	1	91	1	1	1	1.498	4
421.5	1	1	92	1	1	1	1.801	4
426	1	1	93	2	2	1	1.664	1
430.5	1	1	94	2	1	1	 n/a	 n/a
435	1	1	95	2	1	1	 n/a	 n/a
439.5	1	1	96	1	2	1	 n/a	 n/a
