onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	2	1	 n/a	 n/a
15	1	1	2	3	1	1	1.527	4
18	1	1	3	3	1	2	1.696	4
21	1	1	4	3	2	1	 n/a	 n/a
24	1	1	5	3	1	1	1.53	4
27	1	1	6	3	2	1	1.616	2
30	1	1	7	3	2	2	1.457	1
33	1	1	8	3	2	2	1.694	1
36	1	1	9	3	1	2	1.543	4
39	1	1	10	3	1	2	 n/a	 n/a
42	1	1	11	3	2	2	1.703	1
45	1	1	12	3	1	1	 n/a	 n/a
63	1	2	1	1	2	1	1.572	2
66	1	2	2	1	2	1	 n/a	 n/a
69	1	2	3	1	1	1	1.987	2
72	1	2	4	1	1	1	1.384	1
75	1	2	5	1	1	1	1.305	3
78	1	2	6	1	1	2	1.462	4
81	1	2	7	1	2	2	1.6	3
84	1	2	8	1	2	2	1.788	3
87	1	2	9	1	2	1	 n/a	 n/a
90	1	2	10	1	2	2	1.341	1
93	1	2	11	1	1	2	1.585	1
96	1	2	12	1	1	2	1.615	3
114	1	3	1	2	2	1	 n/a	 n/a
117	1	3	2	2	2	1	1.818	4
120	1	3	3	2	1	1	1.525	3
123	1	3	4	2	2	2	 n/a	 n/a
126	1	3	5	2	2	2	1.773	1
129	1	3	6	2	2	2	1.436	4
132	1	3	7	2	1	2	 n/a	 n/a
135	1	3	8	2	2	1	1.933	3
138	1	3	9	2	1	1	 n/a	 n/a
141	1	3	10	2	1	2	1.542	1
144	1	3	11	2	1	2	1.757	1
147	1	3	12	2	1	1	1.472	1
165	1	4	1	3	1	1	1.443	4
168	1	4	2	3	2	1	 n/a	 n/a
171	1	4	3	3	1	2	1.541	4
174	1	4	4	3	1	1	1.462	4
177	1	4	5	3	2	2	1.951	2
180	1	4	6	3	1	2	1.527	4
183	1	4	7	3	2	2	1.884	1
186	1	4	8	3	2	1	1.97	3
189	1	4	9	3	2	1	 n/a	 n/a
192	1	4	10	3	1	1	1.877	4
195	1	4	11	3	1	2	1.771	4
198	1	4	12	3	2	2	1.71	1
216	1	5	1	2	1	2	1.938	1
219	1	5	2	2	1	1	1.933	2
222	1	5	3	2	2	1	 n/a	 n/a
225	1	5	4	2	1	2	1.67	1
228	1	5	5	2	2	1	1.678	3
231	1	5	6	2	2	1	1.912	3
234	1	5	7	2	2	2	1.933	4
237	1	5	8	2	1	1	1.641	3
240	1	5	9	2	1	1	1.409	1
243	1	5	10	2	1	2	1.348	3
246	1	5	11	2	2	2	 n/a	 n/a
249	1	5	12	2	2	2	1.862	3
267	1	6	1	1	1	1	 n/a	 n/a
270	1	6	2	1	1	2	1.515	2
273	1	6	3	1	2	2	1.904	2
276	1	6	4	1	2	1	1.487	2
279	1	6	5	1	1	1	1.683	1
282	1	6	6	1	1	1	1.398	3
285	1	6	7	1	2	1	1.386	1
288	1	6	8	1	2	1	 n/a	 n/a
291	1	6	9	1	1	2	1.702	1
294	1	6	10	1	2	2	1.938	1
297	1	6	11	1	1	2	1.646	3
300	1	6	12	1	2	2	1.748	3
