onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.822	1
15	1	1	2	1	1	1	0.814	1
18	1	1	3	1	2	2	0.751	1
21	1	1	4	1	1	2	0.791	2
24	1	1	5	1	2	1	0.948	2
27	1	1	6	1	2	1	0.648	1
30	1	1	7	1	2	2	0.814	2
33	1	1	8	1	1	2	0.911	2
36	1	1	9	1	1	2	0.808	2
39	1	1	10	1	1	1	0.988	2
42	1	1	11	1	2	1	0.975	3
45	1	1	12	1	2	2	1.002	2
63	1	2	1	2	2	1	0.963	1
66	1	2	2	2	2	1	0.902	3
69	1	2	3	2	1	1	0.86	4
72	1	2	4	2	2	2	0.936	3
75	1	2	5	2	1	2	0.885	1
78	1	2	6	2	1	1	0.905	1
81	1	2	7	2	1	2	0.905	4
84	1	2	8	2	2	2	0.979	3
87	1	2	9	2	2	1	0.903	2
90	1	2	10	2	1	2	0.873	1
93	1	2	11	2	1	1	0.857	4
96	1	2	12	2	2	2	1.1	3
114	1	3	1	3	1	1	0.716	4
117	1	3	2	3	1	1	0.612	4
120	1	3	3	3	2	2	0.807	1
123	1	3	4	3	2	1	0.789	1
126	1	3	5	3	1	2	0.54	4
129	1	3	6	3	2	2	0.64	1
132	1	3	7	3	1	2	0.613	4
135	1	3	8	3	1	1	1.176	4
138	1	3	9	3	2	1	0.569	1
141	1	3	10	3	1	2	0.643	4
144	1	3	11	3	2	2	0.878	3
147	1	3	12	3	2	1	0.936	2
165	1	4	1	1	1	2	 n/a	 n/a
168	1	4	2	1	1	1	0.743	3
171	1	4	3	1	2	2	0.797	1
174	1	4	4	1	2	1	0.931	3
177	1	4	5	1	1	1	0.933	3
180	1	4	6	1	1	1	0.748	2
183	1	4	7	1	1	2	0.883	1
186	1	4	8	1	1	2	0.683	1
189	1	4	9	1	2	1	0.796	2
192	1	4	10	1	2	2	0.673	1
195	1	4	11	1	2	1	0.91	2
198	1	4	12	1	2	2	0.878	2
216	1	5	1	2	2	2	0.895	1
219	1	5	2	2	2	1	0.868	4
222	1	5	3	2	1	2	0.774	1
225	1	5	4	2	2	2	0.843	4
228	1	5	5	2	1	2	0.704	1
231	1	5	6	2	2	2	0.777	4
234	1	5	7	2	2	1	1.134	3
237	1	5	8	2	2	1	0.674	4
240	1	5	9	2	1	1	0.569	4
243	1	5	10	2	1	1	0.983	2
246	1	5	11	2	1	1	0.945	3
249	1	5	12	2	1	2	0.655	1
267	1	6	1	3	1	1	1.196	4
270	1	6	2	3	2	2	0.967	2
273	1	6	3	3	2	2	0.899	1
276	1	6	4	3	2	1	0.881	1
279	1	6	5	3	1	2	0.678	4
282	1	6	6	3	1	2	0.484	4
285	1	6	7	3	2	2	1.174	2
288	1	6	8	3	2	1	1.019	3
291	1	6	9	3	1	1	0.557	4
294	1	6	10	3	2	1	0.948	2
297	1	6	11	3	1	2	0.633	4
300	1	6	12	3	1	1	0.71	4
