onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.835	3
15	1	1	2	1	1	2	0.699	3
18	1	1	3	1	2	2	0.529	1
21	1	1	4	1	2	1	0.7	2
24	1	1	5	1	2	2	0.731	4
27	1	1	6	1	2	1	0.704	1
30	1	1	7	1	2	1	0.784	1
33	1	1	8	1	1	1	0.624	1
36	1	1	9	1	1	2	0.955	1
39	1	1	10	1	2	2	0.976	3
42	1	1	11	1	1	2	0.748	1
45	1	1	12	1	1	1	0.845	2
63	1	2	1	2	1	1	0.74	1
66	1	2	2	2	1	2	0.866	1
69	1	2	3	2	2	1	1.038	4
72	1	2	4	2	1	1	0.971	4
75	1	2	5	2	2	2	1.002	3
78	1	2	6	2	1	1	1.212	2
81	1	2	7	2	1	2	0.937	1
84	1	2	8	2	2	1	0.939	4
87	1	2	9	2	1	2	1.17	4
90	1	2	10	2	2	2	0.906	1
93	1	2	11	2	2	2	1.027	2
96	1	2	12	2	2	1	0.984	1
114	1	3	1	1	1	1	0.754	4
117	1	3	2	1	2	1	0.662	1
120	1	3	3	1	2	2	0.835	1
123	1	3	4	1	2	2	1.171	1
126	1	3	5	1	1	2	0.931	2
129	1	3	6	1	2	1	0.979	1
132	1	3	7	1	1	2	1.085	2
135	1	3	8	1	1	2	1.022	1
138	1	3	9	1	1	1	1.091	2
141	1	3	10	1	1	1	0.949	1
144	1	3	11	1	2	2	0.743	1
147	1	3	12	1	2	1	0.898	1
165	1	4	1	2	2	1	1.043	1
168	1	4	2	2	1	1	0.883	1
171	1	4	3	2	2	2	0.737	4
174	1	4	4	2	1	2	0.921	1
177	1	4	5	2	2	2	1.403	2
180	1	4	6	2	1	2	0.72	1
183	1	4	7	2	1	1	0.603	1
186	1	4	8	2	1	2	0.709	1
189	1	4	9	2	1	1	1.171	2
192	1	4	10	2	2	1	0.818	1
195	1	4	11	2	2	2	0.676	4
198	1	4	12	2	2	1	0.745	1
