onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	1	2	0.588	4
15	1	1	2	3	1	1	0.762	4
18	1	1	3	3	2	2	0.705	1
21	1	1	4	3	2	1	0.86	2
24	1	1	5	3	2	1	1.021	1
27	1	1	6	3	2	1	0.796	1
30	1	1	7	3	1	2	0.693	4
33	1	1	8	3	1	1	0.676	4
36	1	1	9	3	2	2	1.02	2
39	1	1	10	3	2	2	0.688	1
42	1	1	11	3	1	1	0.618	4
45	1	1	12	3	1	2	0.598	4
63	1	2	1	2	1	1	1.099	2
66	1	2	2	2	1	1	1.154	2
69	1	2	3	2	1	2	1.093	2
72	1	2	4	2	2	2	1.021	3
75	1	2	5	2	1	2	0.988	3
78	1	2	6	2	2	1	1.081	3
81	1	2	7	2	2	2	0.746	4
84	1	2	8	2	2	2	0.851	4
87	1	2	9	2	2	1	0.967	2
90	1	2	10	2	1	1	1.154	2
93	1	2	11	2	1	2	0.94	2
96	1	2	12	2	2	1	0.816	3
114	1	3	1	1	1	1	0.758	1
117	1	3	2	1	2	2	0.665	4
120	1	3	3	1	1	1	1.019	3
123	1	3	4	1	2	1	0.814	2
126	1	3	5	1	1	2	1.091	3
129	1	3	6	1	2	2	1.041	2
132	1	3	7	1	1	2	0.731	3
135	1	3	8	1	2	2	1.129	1
138	1	3	9	1	2	1	0.821	2
141	1	3	10	1	1	2	0.894	2
144	1	3	11	1	1	1	0.867	3
147	1	3	12	1	2	1	0.818	2
165	1	4	1	2	1	2	0.933	1
168	1	4	2	2	1	1	0.884	4
171	1	4	3	2	1	2	0.989	4
174	1	4	4	2	2	2	0.867	3
177	1	4	5	2	1	1	1.055	1
180	1	4	6	2	2	1	0.845	2
183	1	4	7	2	2	1	0.74	4
186	1	4	8	2	2	2	0.632	4
189	1	4	9	2	1	2	1.121	3
192	1	4	10	2	2	2	0.727	4
195	1	4	11	2	2	1	1.14	2
198	1	4	12	2	1	1	1.102	1
216	1	5	1	1	2	2	0.979	2
219	1	5	2	1	1	2	0.637	1
222	1	5	3	1	2	2	0.93	2
225	1	5	4	1	1	1	0.899	2
228	1	5	5	1	1	2	1.02	3
231	1	5	6	1	2	1	1.105	2
234	1	5	7	1	1	1	0.924	1
237	1	5	8	1	2	1	0.99	3
240	1	5	9	1	2	1	0.973	2
243	1	5	10	1	1	2	1.02	1
246	1	5	11	1	1	1	0.954	1
249	1	5	12	1	2	2	0.857	2
267	1	6	1	3	2	1	0.906	1
270	1	6	2	3	2	2	0.878	2
273	1	6	3	3	2	2	1.163	2
276	1	6	4	3	1	2	0.683	4
279	1	6	5	3	2	1	1.146	3
282	1	6	6	3	1	1	0.787	4
285	1	6	7	3	2	1	0.804	1
288	1	6	8	3	1	2	0.655	4
291	1	6	9	3	1	1	0.633	4
294	1	6	10	3	1	2	0.828	4
297	1	6	11	3	2	2	0.946	3
300	1	6	12	3	1	1	0.815	4
