onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	2	1.094	2
15	1	1	2	2	1	1	1.049	1
18	1	1	3	2	1	1	0.869	1
21	1	1	4	2	1	1	0.993	2
24	1	1	5	2	1	2	1.018	1
27	1	1	6	2	1	2	0.845	2
30	1	1	7	2	2	1	0.958	3
33	1	1	8	2	1	2	0.97	1
36	1	1	9	2	2	1	1.152	2
39	1	1	10	2	2	1	1.037	1
42	1	1	11	2	2	2	0.983	3
45	1	1	12	2	2	2	1.058	2
63	1	2	1	3	2	1	1.158	1
66	1	2	2	3	1	1	0.809	4
69	1	2	3	3	1	1	0.629	4
72	1	2	4	3	1	1	0.644	4
75	1	2	5	3	2	2	0.987	1
78	1	2	6	3	1	2	0.614	4
81	1	2	7	3	1	2	0.701	4
84	1	2	8	3	2	1	0.978	2
87	1	2	9	3	2	2	1.074	2
90	1	2	10	3	2	1	1.019	1
93	1	2	11	3	2	2	0.899	1
96	1	2	12	3	1	2	0.669	4
114	1	3	1	2	1	1	1.402	4
117	1	3	2	2	1	1	1.155	2
120	1	3	3	2	2	2	1.166	3
123	1	3	4	2	1	2	0.691	2
126	1	3	5	2	2	2	0.984	3
129	1	3	6	2	2	1	1.071	3
132	1	3	7	2	2	1	1.187	3
135	1	3	8	2	1	2	1.159	2
138	1	3	9	2	1	1	0.857	1
141	1	3	10	2	2	2	1.161	2
144	1	3	11	2	2	1	1.061	3
147	1	3	12	2	1	2	0.834	2
165	1	4	1	1	2	1	1.071	3
168	1	4	2	1	2	2	0.979	2
171	1	4	3	1	2	1	0.948	2
174	1	4	4	1	1	1	0.846	2
177	1	4	5	1	2	2	0.809	2
180	1	4	6	1	2	1	0.84	3
183	1	4	7	1	1	2	1.018	3
186	1	4	8	1	1	1	0.899	2
189	1	4	9	1	1	2	1.47	3
192	1	4	10	1	1	1	0.74	3
195	1	4	11	1	2	2	0.905	2
198	1	4	12	1	1	2	0.731	2
216	1	5	1	3	1	1	0.82	4
219	1	5	2	3	1	1	0.791	4
222	1	5	3	3	2	2	0.704	1
225	1	5	4	3	2	2	0.76	1
228	1	5	5	3	2	1	0.943	1
231	1	5	6	3	1	2	0.902	3
234	1	5	7	3	2	1	1.063	1
237	1	5	8	3	1	2	0.685	4
240	1	5	9	3	2	1	0.982	2
243	1	5	10	3	1	1	0.825	4
246	1	5	11	3	2	2	1.019	1
249	1	5	12	3	1	2	0.764	4
267	1	6	1	1	1	2	1.089	2
270	1	6	2	1	2	1	0.947	4
273	1	6	3	1	1	1	0.987	2
276	1	6	4	1	1	1	0.689	3
279	1	6	5	1	2	1	0.849	2
282	1	6	6	1	2	2	0.889	3
285	1	6	7	1	1	1	0.954	2
288	1	6	8	1	1	2	0.969	2
291	1	6	9	1	2	2	1.05	1
294	1	6	10	1	2	2	0.992	3
297	1	6	11	1	2	1	1.044	2
300	1	6	12	1	1	2	0.917	3
