onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	0.809	1
16.5	1	1	2	2	1	1	0.948	4
21	1	1	3	1	1	1	0.746	4
25.5	1	1	4	2	1	1	0.735	4
30	1	1	5	2	2	1	0.873	3
34.5	1	1	6	1	1	1	0.852	4
39	1	1	7	2	1	1	0.989	3
43.5	1	1	8	2	1	1	0.768	4
48	1	1	9	2	2	1	0.851	1
52.5	1	1	10	2	2	1	1.069	2
57	1	1	11	1	2	1	0.853	1
61.5	1	1	12	2	1	1	0.881	4
66	1	1	13	2	1	1	0.779	4
70.5	1	1	14	1	1	1	0.709	4
75	1	1	15	2	2	1	1.132	2
79.5	1	1	16	2	2	1	0.862	1
84	1	1	17	1	2	1	0.95	1
88.5	1	1	18	1	1	1	0.785	4
93	1	1	19	1	1	1	0.768	4
97.5	1	1	20	1	1	1	0.902	4
102	1	1	21	1	1	1	0.856	3
106.5	1	1	22	1	1	1	0.901	4
111	1	1	23	2	1	1	0.716	4
115.5	1	1	24	2	2	1	0.942	1
120	1	1	25	2	2	1	1.137	2
124.5	1	1	26	1	2	1	0.981	1
129	1	1	27	1	1	1	0.958	3
133.5	1	1	28	1	1	1	0.829	4
138	1	1	29	1	1	1	0.692	4
142.5	1	1	30	1	1	1	0.732	4
147	1	1	31	2	2	1	0.907	1
151.5	1	1	32	2	2	1	1.143	2
156	1	1	33	1	2	1	0.864	1
160.5	1	1	34	2	1	1	0.704	4
165	1	1	35	2	1	1	0.743	4
169.5	1	1	36	2	2	1	0.891	2
174	1	1	37	2	2	1	0.845	1
178.5	1	1	38	2	2	1	0.898	1
183	1	1	39	1	2	1	0.802	2
187.5	1	1	40	1	1	1	0.97	4
192	1	1	41	1	1	1	0.899	4
196.5	1	1	42	1	2	1	0.875	2
201	1	1	43	1	1	1	0.945	4
205.5	1	1	44	1	2	1	0.881	1
210	1	1	45	1	2	1	0.914	1
214.5	1	1	46	2	2	1	0.769	1
219	1	1	47	1	2	1	0.81	1
223.5	1	1	48	2	1	1	1.072	2
228	1	1	49	2	1	1	0.768	4
232.5	1	1	50	2	1	1	0.767	4
237	1	1	51	1	2	1	0.833	1
241.5	1	1	52	1	1	1	0.789	4
246	1	1	53	2	1	1	0.759	4
250.5	1	1	54	1	2	1	0.796	1
255	1	1	55	1	2	1	0.796	1
259.5	1	1	56	2	2	1	0.813	1
264	1	1	57	2	2	1	0.804	1
268.5	1	1	58	2	2	1	0.634	1
273	1	1	59	2	2	1	0.74	1
277.5	1	1	60	2	1	1	0.821	4
282	1	1	61	1	2	1	1.181	2
286.5	1	1	62	1	1	1	0.822	4
291	1	1	63	1	2	1	0.88	1
295.5	1	1	64	1	1	1	0.88	3
300	1	1	65	1	2	1	0.951	1
304.5	1	1	66	2	1	1	1.141	4
309	1	1	67	2	1	1	1.018	4
313.5	1	1	68	1	2	1	0.919	2
318	1	1	69	1	1	1	0.848	4
322.5	1	1	70	2	1	1	0.891	4
327	1	1	71	2	2	1	0.748	1
331.5	1	1	72	2	1	1	0.894	4
336	1	1	73	1	1	1	0.903	3
340.5	1	1	74	2	1	1	0.921	3
345	1	1	75	1	2	1	0.709	1
349.5	1	1	76	1	2	1	0.862	1
354	1	1	77	2	2	1	1.129	2
358.5	1	1	78	2	2	1	0.922	1
363	1	1	79	1	1	1	0.911	3
367.5	1	1	80	1	1	1	0.827	4
372	1	1	81	2	2	1	0.803	2
376.5	1	1	82	2	2	1	0.707	1
381	1	1	83	2	2	1	0.967	2
385.5	1	1	84	2	1	1	0.715	4
390	1	1	85	2	1	1	0.816	4
394.5	1	1	86	1	2	1	0.91	1
399	1	1	87	2	1	1	0.738	4
403.5	1	1	88	1	2	1	1.109	1
408	1	1	89	1	1	1	0.737	4
412.5	1	1	90	1	1	1	0.723	4
417	1	1	91	1	2	1	0.844	1
421.5	1	1	92	1	2	1	0.864	1
426	1	1	93	2	2	1	0.926	1
430.5	1	1	94	2	1	1	0.989	4
435	1	1	95	2	1	1	0.897	4
439.5	1	1	96	1	2	1	0.875	1
