onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	0.97	3
15	1	1	2	2	2	1	0.902	2
18	1	1	3	2	1	1	0.974	1
21	1	1	4	2	1	1	1.08	2
24	1	1	5	2	2	2	0.816	3
27	1	1	6	2	2	1	0.799	2
30	1	1	7	2	1	1	0.699	2
33	1	1	8	2	1	2	0.694	2
36	1	1	9	2	2	2	0.95	2
39	1	1	10	2	2	2	0.779	3
42	1	1	11	2	1	2	0.793	2
45	1	1	12	2	1	2	0.918	2
63	1	2	1	1	2	2	1.019	2
66	1	2	2	1	1	1	0.874	2
69	1	2	3	1	1	1	1.018	2
72	1	2	4	1	2	1	0.949	4
75	1	2	5	1	1	1	0.802	2
78	1	2	6	1	2	1	0.865	3
81	1	2	7	1	1	2	0.79	2
84	1	2	8	1	2	2	0.869	1
87	1	2	9	1	2	2	0.908	2
90	1	2	10	1	2	1	1.05	2
93	1	2	11	1	1	2	0.84	2
96	1	2	12	1	1	2	0.906	1
114	1	3	1	2	2	1	1.042	3
117	1	3	2	2	1	2	0.739	2
120	1	3	3	2	2	2	1.025	2
123	1	3	4	2	1	1	0.903	2
126	1	3	5	2	1	2	0.788	2
129	1	3	6	2	1	1	1.08	3
132	1	3	7	2	2	1	1.019	3
135	1	3	8	2	1	2	0.898	2
138	1	3	9	2	1	1	0.986	1
141	1	3	10	2	2	2	0.986	3
144	1	3	11	2	2	1	0.868	3
147	1	3	12	2	2	2	1.15	3
165	1	4	1	1	1	1	0.97	2
168	1	4	2	1	1	1	0.673	3
171	1	4	3	1	2	1	0.912	2
174	1	4	4	1	1	2	0.837	2
177	1	4	5	1	2	1	0.922	2
180	1	4	6	1	2	2	0.817	3
183	1	4	7	1	2	2	0.908	3
186	1	4	8	1	1	1	0.722	2
189	1	4	9	1	1	2	0.797	2
192	1	4	10	1	2	2	0.806	2
195	1	4	11	1	2	1	0.774	3
198	1	4	12	1	1	2	0.954	4
