onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	0.826	2
15	1	1	2	1	1	2	0.882	2
18	1	1	3	1	2	1	0.978	2
21	1	1	4	1	1	1	0.915	3
24	1	1	5	1	2	2	0.818	3
27	1	1	6	1	1	2	0.944	2
30	1	1	7	1	1	1	0.827	2
33	1	1	8	1	1	2	0.984	2
36	1	1	9	1	2	2	0.908	3
39	1	1	10	1	2	2	0.838	2
42	1	1	11	1	1	1	0.804	2
45	1	1	12	1	2	1	1.087	3
63	1	2	1	2	1	1	1.113	2
66	1	2	2	2	1	2	0.87	1
69	1	2	3	2	1	1	0.694	2
72	1	2	4	2	1	2	0.828	1
75	1	2	5	2	1	1	0.865	2
78	1	2	6	2	2	2	0.846	3
81	1	2	7	2	1	2	0.755	2
84	1	2	8	2	2	2	0.921	2
87	1	2	9	2	2	1	0.96	3
90	1	2	10	2	2	2	0.927	3
93	1	2	11	2	2	1	0.814	2
96	1	2	12	2	2	1	0.695	3
114	1	3	1	1	2	1	1.058	2
117	1	3	2	1	1	1	0.812	3
120	1	3	3	1	1	1	0.757	2
123	1	3	4	1	1	1	0.978	2
126	1	3	5	1	2	1	0.862	1
129	1	3	6	1	1	2	0.737	2
132	1	3	7	1	1	2	0.793	2
135	1	3	8	1	2	2	0.842	2
138	1	3	9	1	2	2	0.939	3
141	1	3	10	1	2	2	0.849	2
144	1	3	11	1	1	2	1.121	3
147	1	3	12	1	2	1	0.912	3
165	1	4	1	2	2	1	1.024	3
168	1	4	2	2	1	1	0.68	2
171	1	4	3	2	1	1	0.91	2
174	1	4	4	2	2	1	1.018	2
177	1	4	5	2	2	2	0.79	3
180	1	4	6	2	1	2	0.924	2
183	1	4	7	2	1	2	0.839	3
186	1	4	8	2	2	1	0.974	3
189	1	4	9	2	2	2	0.883	2
192	1	4	10	2	1	1	0.833	2
195	1	4	11	2	1	2	0.753	1
198	1	4	12	2	2	2	0.888	2
