onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	0.869	3
15	1	1	2	1	1	1	0.816	2
18	1	1	3	1	2	1	0.809	3
21	1	1	4	1	2	2	0.982	2
24	1	1	5	1	1	2	0.85	2
27	1	1	6	1	1	2	0.993	1
30	1	1	7	1	2	2	1.024	2
33	1	1	8	1	1	1	0.914	3
36	1	1	9	1	2	2	0.864	3
39	1	1	10	1	2	1	0.917	3
42	1	1	11	1	1	1	0.775	2
45	1	1	12	1	2	1	0.894	2
63	1	2	1	2	2	2	0.942	3
66	1	2	2	2	1	1	1.018	2
69	1	2	3	2	1	1	0.862	2
72	1	2	4	2	2	1	1.05	3
75	1	2	5	2	2	2	0.986	3
78	1	2	6	2	2	2	0.726	3
81	1	2	7	2	2	1	0.836	3
84	1	2	8	2	1	2	0.901	1
87	1	2	9	2	1	2	0.962	2
90	1	2	10	2	2	1	0.916	3
93	1	2	11	2	1	1	0.787	1
96	1	2	12	2	1	2	0.786	2
114	1	3	1	1	2	2	1.17	3
117	1	3	2	1	2	2	1.018	3
120	1	3	3	1	2	1	0.767	3
123	1	3	4	1	2	2	0.809	3
126	1	3	5	1	2	1	0.757	2
129	1	3	6	1	2	1	0.747	3
132	1	3	7	1	1	2	0.844	2
135	1	3	8	1	1	2	0.847	2
138	1	3	9	1	1	1	0.755	2
141	1	3	10	1	1	2	0.995	4
144	1	3	11	1	1	1	0.987	1
147	1	3	12	1	1	1	0.892	1
165	1	4	1	2	2	1	1.075	3
168	1	4	2	2	1	1	0.917	3
171	1	4	3	2	1	2	0.872	1
174	1	4	4	2	2	2	1.137	3
177	1	4	5	2	1	1	1.235	2
180	1	4	6	2	1	2	0.885	2
183	1	4	7	2	2	1	1.018	2
186	1	4	8	2	1	2	0.958	1
189	1	4	9	2	2	1	0.714	2
192	1	4	10	2	2	2	0.99	3
195	1	4	11	2	2	2	0.863	3
198	1	4	12	2	1	1	0.706	2
