filename	acq_time
func/sub-11_task-phase1_run-01_bold.nii.gz	1877-08-09T12:29:25
func/sub-11_task-phase1_run-02_bold.nii.gz	1877-08-09T12:33:55
func/sub-11_task-phase1_run-03_bold.nii.gz	1877-08-09T12:38:30
func/sub-11_task-phase1_run-04_bold.nii.gz	1877-08-09T12:42:50
func/sub-11_task-phase2_run-01_bold.nii.gz	1877-08-09T9:49:30
func/sub-11_task-phase3_run-01_bold.nii.gz	1877-08-09T12:48:56
func/sub-11_task-phase3_run-02_bold.nii.gz	1877-08-09T13:01:46
func/sub-11_task-loc_run-01_bold.nii.gz	1877-08-09T13:27:20
func/sub-11_task-loc_run-02_bold.nii.gz	1877-08-09T13:33:18
func/sub-11_task-loc_run-03_bold.nii.gz	1877-08-09T13:39:26
fmap/sub-11_phasediff.nii.gz	1877-08-09T13:56:00
fmap/sub-11_magnitude1.nii.gz	1877-08-09T13:55:58
fmap/sub-11_magnitude2.nii.gz	1877-08-07T13:53:51
anat/sub-11_FLASH.nii.gz	1877-08-09T13:56:40
anat/sub-11_T1w.nii.gz	1877-08-09T13:53:37
