onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	1.269	3
15	1	1	2	2	2	2	1.511	4
18	1	1	3	2	2	1	1.452	2
21	1	1	4	2	2	2	1.537	2
24	1	1	5	2	1	2	1.265	3
27	1	1	6	2	1	2	1.336	3
30	1	1	7	2	1	1	1.569	4
33	1	1	8	2	1	2	1.414	4
36	1	1	9	2	2	1	1.647	3
39	1	1	10	2	2	2	1.589	2
42	1	1	11	2	2	1	1.525	3
45	1	1	12	2	1	1	1.344	4
63	1	2	1	1	2	1	1.661	2
66	1	2	2	1	1	2	1.76	3
69	1	2	3	1	1	1	1.556	2
72	1	2	4	1	2	2	1.35	4
75	1	2	5	1	2	1	1.422	4
78	1	2	6	1	1	1	1.711	3
81	1	2	7	1	2	2	1.424	3
84	1	2	8	1	1	1	1.353	4
87	1	2	9	1	2	2	1.215	1
90	1	2	10	1	1	2	1.298	1
93	1	2	11	1	2	1	1.38	2
96	1	2	12	1	1	2	1.492	2
114	1	3	1	2	2	2	1.631	2
117	1	3	2	2	1	2	1.296	4
120	1	3	3	2	2	1	1.532	3
123	1	3	4	2	1	1	1.357	4
126	1	3	5	2	1	1	1.524	3
129	1	3	6	2	1	2	1.373	4
132	1	3	7	2	2	1	1.503	3
135	1	3	8	2	2	1	1.671	2
138	1	3	9	2	1	1	1.506	3
141	1	3	10	2	2	2	1.538	3
144	1	3	11	2	1	2	1.4	4
147	1	3	12	2	2	2	1.432	4
165	1	4	1	1	1	1	1.565	3
168	1	4	2	1	1	2	1.304	1
171	1	4	3	1	2	1	1.401	2
174	1	4	4	1	2	2	1.452	2
177	1	4	5	1	1	2	1.618	2
180	1	4	6	1	2	2	1.538	1
183	1	4	7	1	1	1	1.344	3
186	1	4	8	1	1	2	1.453	2
189	1	4	9	1	2	1	1.234	1
192	1	4	10	1	1	1	1.4	2
195	1	4	11	1	2	2	1.414	3
198	1	4	12	1	2	1	1.587	3
