onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	2	2	1.729	3
15	1	1	2	3	1	2	1.734	1
18	1	1	3	3	2	1	1.619	1
21	1	1	4	3	2	1	1.398	2
24	1	1	5	3	2	2	1.244	1
27	1	1	6	3	1	1	1.037	4
30	1	1	7	3	1	1	1.207	4
33	1	1	8	3	1	2	1.204	4
36	1	1	9	3	2	2	1.301	1
39	1	1	10	3	2	1	1.257	1
42	1	1	11	3	1	1	1.38	3
45	1	1	12	3	1	2	1.233	4
63	1	2	1	2	1	1	1.343	4
66	1	2	2	2	2	1	1.375	3
69	1	2	3	2	1	2	1.594	2
72	1	2	4	2	1	2	1.256	3
75	1	2	5	2	2	2	1.24	1
78	1	2	6	2	2	2	1.391	2
81	1	2	7	2	1	1	1.254	4
84	1	2	8	2	1	2	1.352	4
87	1	2	9	2	2	2	1.584	2
90	1	2	10	2	2	1	1.267	1
93	1	2	11	2	1	1	1.186	4
96	1	2	12	2	2	1	1.212	1
114	1	3	1	1	1	1	1.242	1
117	1	3	2	1	1	2	1.27	1
120	1	3	3	1	2	2	1.327	2
123	1	3	4	1	2	2	1.288	3
126	1	3	5	1	1	2	1.332	4
129	1	3	6	1	2	1	1.397	2
132	1	3	7	1	1	1	1.278	1
135	1	3	8	1	2	2	1.283	4
138	1	3	9	1	1	2	1.294	2
141	1	3	10	1	2	1	1.285	4
144	1	3	11	1	2	1	1.325	2
147	1	3	12	1	1	1	1.294	3
165	1	4	1	3	1	1	1.364	4
168	1	4	2	3	2	2	1.241	1
171	1	4	3	3	2	1	1.112	1
174	1	4	4	3	2	2	1.455	1
177	1	4	5	3	1	2	1.301	4
180	1	4	6	3	1	2	1.337	4
183	1	4	7	3	1	1	1.316	4
186	1	4	8	3	2	1	1.307	1
189	1	4	9	3	2	1	1.155	1
192	1	4	10	3	2	2	1.323	1
195	1	4	11	3	1	1	1.377	4
198	1	4	12	3	1	2	1.288	4
216	1	5	1	2	1	1	1.346	3
219	1	5	2	2	2	2	1.38	2
222	1	5	3	2	1	2	1.265	3
225	1	5	4	2	2	1	1.424	2
228	1	5	5	2	2	2	1.29	3
231	1	5	6	2	2	1	1.336	4
234	1	5	7	2	1	1	1.279	3
237	1	5	8	2	2	2	1.331	1
240	1	5	9	2	1	2	1.32	4
243	1	5	10	2	2	1	1.291	1
246	1	5	11	2	1	1	1.242	3
249	1	5	12	2	1	2	1.617	4
267	1	6	1	1	1	2	1.153	1
270	1	6	2	1	2	1	1.393	2
273	1	6	3	1	1	1	1.374	2
276	1	6	4	1	1	2	1.479	2
279	1	6	5	1	2	2	1.277	1
282	1	6	6	1	1	1	1.415	1
285	1	6	7	1	2	2	1.45	3
288	1	6	8	1	2	1	1.344	3
291	1	6	9	1	1	1	1.309	1
294	1	6	10	1	2	2	1.322	4
297	1	6	11	1	2	1	 NaN	 NaN
300	1	6	12	1	1	2	1.259	4
