onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	1.265	1
15	1	1	2	2	2	1	1.274	1
18	1	1	3	2	2	2	0.924	4
21	1	1	4	2	1	1	1.207	2
24	1	1	5	2	2	2	0.75	4
27	1	1	6	2	1	2	1.105	3
30	1	1	7	2	1	1	0.716	1
33	1	1	8	2	2	1	0.98	3
36	1	1	9	2	2	2	0.762	4
39	1	1	10	2	2	1	1.225	3
42	1	1	11	2	1	2	0.867	1
45	1	1	12	2	1	2	1.129	3
63	1	2	1	1	2	1	1.229	4
66	1	2	2	1	2	2	0.786	4
69	1	2	3	1	2	2	0.881	1
72	1	2	4	1	1	2	1.284	3
75	1	2	5	1	1	1	0.879	4
78	1	2	6	1	2	2	1.206	2
81	1	2	7	1	2	1	1.241	3
84	1	2	8	1	1	2	1.441	2
87	1	2	9	1	2	1	1.583	2
90	1	2	10	1	1	1	0.806	4
93	1	2	11	1	1	1	1.036	3
96	1	2	12	1	1	2	0.789	2
114	1	3	1	2	2	1	1.053	4
117	1	3	2	2	2	2	1.234	2
120	1	3	3	2	2	2	1.228	3
123	1	3	4	2	2	2	0.924	4
126	1	3	5	2	2	1	0.872	4
129	1	3	6	2	1	1	0.797	1
132	1	3	7	2	1	1	1.061	1
135	1	3	8	2	1	2	0.963	1
138	1	3	9	2	2	1	1.02	4
141	1	3	10	2	1	2	0.925	1
144	1	3	11	2	1	1	0.763	1
147	1	3	12	2	1	2	0.841	1
165	1	4	1	1	1	1	0.992	4
168	1	4	2	1	2	2	0.944	1
171	1	4	3	1	2	1	1.068	3
174	1	4	4	1	1	2	0.992	4
177	1	4	5	1	2	1	1.276	2
180	1	4	6	1	1	2	1.161	1
183	1	4	7	1	2	2	1.271	2
186	1	4	8	1	1	2	0.805	4
189	1	4	9	1	2	2	0.965	1
192	1	4	10	1	1	1	1.101	3
195	1	4	11	1	1	1	1.25	3
198	1	4	12	1	2	1	0.785	1
