onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	0.881	4
16.5	1	1	2	2	1	1	0.877	3
21	1	1	3	1	2	1	1.064	3
25.5	1	1	4	2	1	1	1.044	3
30	1	1	5	2	2	1	0.728	1
34.5	1	1	6	2	2	1	1.231	2
39	1	1	7	1	2	1	0.755	1
43.5	1	1	8	1	1	1	0.845	4
48	1	1	9	2	1	1	0.673	4
52.5	1	1	10	2	1	1	0.637	4
57	1	1	11	1	2	1	1.064	1
61.5	1	1	12	2	2	1	0.816	1
66	1	1	13	1	2	1	0.872	1
70.5	1	1	14	2	1	1	0.904	4
75	1	1	15	1	2	1	0.726	1
79.5	1	1	16	2	2	1	0.785	2
84	1	1	17	2	1	1	1.248	3
88.5	1	1	18	2	2	1	0.929	1
93	1	1	19	1	2	1	0.739	1
97.5	1	1	20	2	2	1	0.952	1
102	1	1	21	2	1	1	0.757	4
106.5	1	1	22	1	1	1	0.751	4
111	1	1	23	1	1	1	0.523	4
115.5	1	1	24	1	1	1	0.711	4
120	1	1	25	2	1	1	0.808	4
124.5	1	1	26	1	1	1	0.663	4
129	1	1	27	1	2	1	0.931	2
133.5	1	1	28	1	1	1	1.645	4
138	1	1	29	2	1	1	1.204	2
142.5	1	1	30	1	2	1	1.239	1
147	1	1	31	2	2	1	0.95	1
151.5	1	1	32	1	2	1	0.621	1
156	1	1	33	2	2	1	1.02	1
160.5	1	1	34	2	2	1	1.019	1
165	1	1	35	1	1	1	0.731	4
169.5	1	1	36	1	2	1	0.791	2
174	1	1	37	2	1	1	1.217	3
178.5	1	1	38	2	1	1	0.977	4
183	1	1	39	1	1	1	0.639	4
187.5	1	1	40	1	2	1	0.868	1
192	1	1	41	2	1	1	0.508	4
196.5	1	1	42	2	2	1	0.983	2
201	1	1	43	2	1	1	1.282	1
205.5	1	1	44	2	1	1	0.815	4
210	1	1	45	1	1	1	0.477	4
214.5	1	1	46	2	2	1	0.979	1
219	1	1	47	2	1	1	0.645	4
223.5	1	1	48	2	1	1	0.625	4
228	1	1	49	2	2	1	0.748	1
232.5	1	1	50	2	2	1	0.881	1
237	1	1	51	2	1	1	1.24	4
241.5	1	1	52	2	1	1	0.705	4
246	1	1	53	1	2	1	0.959	2
250.5	1	1	54	2	2	1	0.94	2
255	1	1	55	2	2	1	1.451	2
259.5	1	1	56	1	1	1	0.632	4
264	1	1	57	1	2	1	1.03	2
268.5	1	1	58	1	1	1	1.126	4
273	1	1	59	1	2	1	1.112	3
277.5	1	1	60	2	1	1	0.737	4
282	1	1	61	1	2	1	0.792	1
286.5	1	1	62	1	1	1	0.797	4
291	1	1	63	2	2	1	0.774	1
295.5	1	1	64	2	1	1	0.494	4
300	1	1	65	1	1	1	0.619	4
304.5	1	1	66	2	1	1	1.069	4
309	1	1	67	2	2	1	0.573	4
313.5	1	1	68	1	2	1	1.069	1
318	1	1	69	1	1	1	0.89	4
322.5	1	1	70	1	1	1	0.653	4
327	1	1	71	2	2	1	0.969	1
331.5	1	1	72	1	2	1	0.863	4
336	1	1	73	2	2	1	1.2	2
340.5	1	1	74	1	2	1	1.218	1
345	1	1	75	2	2	1	1.033	1
349.5	1	1	76	2	2	1	0.775	1
354	1	1	77	2	1	1	0.906	4
358.5	1	1	78	1	2	1	1.23	2
363	1	1	79	1	1	1	0.625	4
367.5	1	1	80	1	2	1	1.527	1
372	1	1	81	2	1	1	1.544	4
376.5	1	1	82	1	2	1	1.071	2
381	1	1	83	2	2	1	0.788	1
385.5	1	1	84	1	1	1	0.799	4
390	1	1	85	1	2	1	1.019	2
394.5	1	1	86	1	2	1	 NaN	 NaN
399	1	1	87	1	1	1	0.554	4
403.5	1	1	88	1	1	1	0.535	4
408	1	1	89	2	2	1	1.27	2
412.5	1	1	90	1	2	1	0.98	2
417	1	1	91	1	1	1	0.648	4
421.5	1	1	92	1	1	1	0.712	4
426	1	1	93	1	1	1	0.592	4
430.5	1	1	94	2	2	1	1.337	2
435	1	1	95	1	1	1	0.54	4
439.5	1	1	96	1	1	1	0.784	4
