onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	2	0.954	4
15	1	1	2	1	1	2	0.489	4
18	1	1	3	1	2	2	0.873	2
21	1	1	4	1	2	1	0.565	1
24	1	1	5	1	1	1	0.653	3
27	1	1	6	1	2	1	0.515	4
30	1	1	7	1	2	2	0.599	4
33	1	1	8	1	1	1	0.892	3
36	1	1	9	1	1	1	0.788	4
39	1	1	10	1	1	2	0.836	1
42	1	1	11	1	1	2	0.804	1
45	1	1	12	1	2	1	0.834	4
63	1	2	1	2	1	1	0.957	1
66	1	2	2	2	2	2	0.562	4
69	1	2	3	2	1	2	0.783	1
72	1	2	4	2	1	2	0.835	1
75	1	2	5	2	2	1	0.713	1
78	1	2	6	2	1	2	0.488	1
81	1	2	7	2	2	2	1.198	3
84	1	2	8	2	2	2	0.868	3
87	1	2	9	2	1	1	1.155	2
90	1	2	10	2	1	1	0.826	2
93	1	2	11	2	2	1	1.04	3
96	1	2	12	2	2	1	0.562	4
114	1	3	1	3	2	2	0.714	1
117	1	3	2	3	1	2	0.562	4
120	1	3	3	3	2	1	0.646	1
123	1	3	4	3	2	2	0.896	1
126	1	3	5	3	1	1	0.639	4
129	1	3	6	3	1	2	0.556	4
132	1	3	7	3	1	1	0.86	4
135	1	3	8	3	1	1	0.626	4
138	1	3	9	3	1	2	0.809	4
141	1	3	10	3	2	1	0.565	1
144	1	3	11	3	2	2	0.867	2
147	1	3	12	3	2	1	0.79	1
165	1	4	1	1	2	2	1.119	1
168	1	4	2	1	1	2	0.907	3
171	1	4	3	1	2	1	0.944	2
174	1	4	4	1	1	1	0.836	4
177	1	4	5	1	1	2	0.69	3
180	1	4	6	1	2	2	0.646	1
183	1	4	7	1	2	1	0.638	1
186	1	4	8	1	1	1	1.327	4
189	1	4	9	1	1	2	0.687	1
192	1	4	10	1	2	2	0.689	2
195	1	4	11	1	2	1	1.128	3
198	1	4	12	1	1	1	0.517	4
216	1	5	1	2	2	2	0.781	4
219	1	5	2	2	1	2	0.867	1
222	1	5	3	2	2	1	1.111	4
225	1	5	4	2	2	1	1	2
228	1	5	5	2	1	2	0.644	1
231	1	5	6	2	1	1	1.112	3
234	1	5	7	2	2	1	0.781	1
237	1	5	8	2	2	2	1.1	1
240	1	5	9	2	2	2	0.733	4
243	1	5	10	2	1	1	1.214	2
246	1	5	11	2	1	2	0.835	1
249	1	5	12	2	1	1	0.706	1
267	1	6	1	3	1	2	0.986	4
270	1	6	2	3	2	2	1.033	1
273	1	6	3	3	1	1	0.503	4
276	1	6	4	3	2	1	0.751	1
279	1	6	5	3	1	2	0.72	4
282	1	6	6	3	1	2	0.902	4
285	1	6	7	3	2	1	0.715	1
288	1	6	8	3	2	2	1.094	1
291	1	6	9	3	1	1	0.562	4
294	1	6	10	3	2	2	0.556	1
297	1	6	11	3	1	1	0.569	4
300	1	6	12	3	2	1	0.63	1
