onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	2	1.378	2
15	1	1	2	1	2	2	1.028	2
18	1	1	3	1	1	2	0.835	4
21	1	1	4	1	2	1	0.705	1
24	1	1	5	1	2	1	0.715	1
27	1	1	6	1	1	1	0.738	4
30	1	1	7	1	1	1	0.651	1
33	1	1	8	1	1	2	0.759	4
36	1	1	9	1	2	1	0.965	1
39	1	1	10	1	2	2	1.275	2
42	1	1	11	1	1	1	0.698	4
45	1	1	12	1	1	2	1.077	3
63	1	2	1	2	1	2	0.898	1
66	1	2	2	2	2	1	0.804	4
69	1	2	3	2	2	2	1.279	3
72	1	2	4	2	2	1	1.092	4
75	1	2	5	2	1	2	1.02	4
78	1	2	6	2	1	1	1.499	2
81	1	2	7	2	1	2	1.329	2
84	1	2	8	2	1	1	1.159	2
87	1	2	9	2	1	1	1.151	4
90	1	2	10	2	2	1	1.041	3
93	1	2	11	2	2	2	1.029	1
96	1	2	12	2	2	2	0.849	1
114	1	3	1	1	2	1	0.79	1
117	1	3	2	1	2	2	0.593	1
120	1	3	3	1	1	1	0.668	4
123	1	3	4	1	2	1	0.787	1
126	1	3	5	1	1	2	0.88	1
129	1	3	6	1	1	1	1.308	4
132	1	3	7	1	2	2	1.118	2
135	1	3	8	1	1	2	0.938	3
138	1	3	9	1	1	1	1.299	3
141	1	3	10	1	1	2	1.18	3
144	1	3	11	1	2	1	0.858	1
147	1	3	12	1	2	2	1.158	1
165	1	4	1	2	1	1	0.866	4
168	1	4	2	2	2	1	1.13	4
171	1	4	3	2	2	2	0.872	4
174	1	4	4	2	1	1	1.549	2
177	1	4	5	2	2	1	0.806	4
180	1	4	6	2	1	2	1.191	1
183	1	4	7	2	2	1	1.05	1
186	1	4	8	2	1	2	0.817	1
189	1	4	9	2	1	2	0.968	1
192	1	4	10	2	2	2	1.328	1
195	1	4	11	2	2	2	1.362	1
198	1	4	12	2	1	1	1.104	2
