onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	2	1.173	4
15	1	1	2	1	2	2	1.17	4
18	1	1	3	1	2	2	0.657	4
21	1	1	4	1	2	1	0.901	1
24	1	1	5	1	1	2	0.941	2
27	1	1	6	1	1	2	0.749	2
30	1	1	7	1	1	1	0.682	4
33	1	1	8	1	2	1	1.164	2
36	1	1	9	1	1	1	0.994	2
39	1	1	10	1	1	1	0.771	4
42	1	1	11	1	2	2	0.87	4
45	1	1	12	1	2	1	0.675	1
63	1	2	1	2	2	1	1.604	4
66	1	2	2	2	2	2	1.038	4
69	1	2	3	2	2	1	0.858	1
72	1	2	4	2	1	1	0.974	2
75	1	2	5	2	1	2	0.771	2
78	1	2	6	2	1	2	1.271	2
81	1	2	7	2	1	1	1.029	2
84	1	2	8	2	2	2	0.718	4
87	1	2	9	2	2	1	0.56	4
90	1	2	10	2	1	2	0.747	1
93	1	2	11	2	2	2	0.724	4
96	1	2	12	2	1	1	0.676	1
114	1	3	1	3	1	1	1.256	4
117	1	3	2	3	1	2	0.882	4
120	1	3	3	3	1	2	0.526	4
123	1	3	4	3	1	1	0.859	4
126	1	3	5	3	2	1	0.596	1
129	1	3	6	3	1	2	1.064	3
132	1	3	7	3	2	1	0.899	2
135	1	3	8	3	1	1	1.039	4
138	1	3	9	3	2	1	0.608	1
141	1	3	10	3	2	2	1.113	1
144	1	3	11	3	2	2	0.946	1
147	1	3	12	3	2	2	0.638	1
165	1	4	1	2	1	2	1.132	1
168	1	4	2	2	2	1	0.658	4
171	1	4	3	2	2	1	0.691	4
174	1	4	4	2	1	1	0.776	1
177	1	4	5	2	1	1	0.906	1
180	1	4	6	2	2	1	0.616	4
183	1	4	7	2	2	2	0.564	4
186	1	4	8	2	2	2	0.5	4
189	1	4	9	2	1	1	0.701	1
192	1	4	10	2	2	2	1.05	2
195	1	4	11	2	1	2	0.818	1
198	1	4	12	2	1	2	0.954	1
216	1	5	1	1	1	1	0.826	4
219	1	5	2	1	1	2	0.571	4
222	1	5	3	1	2	2	0.703	1
225	1	5	4	1	2	1	0.592	1
228	1	5	5	1	2	1	1.055	2
231	1	5	6	1	2	2	0.899	3
234	1	5	7	1	1	2	1.03	3
237	1	5	8	1	2	2	1.057	4
240	1	5	9	1	1	1	0.867	3
243	1	5	10	1	1	1	0.581	4
246	1	5	11	1	2	1	0.702	1
249	1	5	12	1	1	2	0.927	3
267	1	6	1	3	2	1	0.609	1
270	1	6	2	3	1	2	0.742	4
273	1	6	3	3	1	2	0.553	4
276	1	6	4	3	2	1	0.899	1
279	1	6	5	3	1	2	1.37	4
282	1	6	6	3	2	2	1.598	2
285	1	6	7	3	2	2	0.388	1
288	1	6	8	3	2	2	0.64	1
291	1	6	9	3	1	1	0.664	4
294	1	6	10	3	1	1	0.588	4
297	1	6	11	3	1	1	0.458	4
300	1	6	12	3	2	1	0.586	1
