onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	0.758	1
15	1	1	2	2	1	1	0.585	1
18	1	1	3	2	2	2	0.928	2
21	1	1	4	2	2	2	0.9	3
24	1	1	5	2	1	1	0.587	1
27	1	1	6	2	1	2	0.514	1
30	1	1	7	2	1	1	0.528	1
33	1	1	8	2	2	1	0.805	3
36	1	1	9	2	2	1	0.73	3
39	1	1	10	2	2	1	0.796	3
42	1	1	11	2	1	2	0.587	1
45	1	1	12	2	2	2	0.853	3
63	1	2	1	1	1	2	0.968	1
66	1	2	2	1	2	2	1.024	4
69	1	2	3	1	1	2	0.749	1
72	1	2	4	1	2	1	0.822	1
75	1	2	5	1	2	1	0.929	2
78	1	2	6	1	2	2	0.766	1
81	1	2	7	1	2	2	0.697	4
84	1	2	8	1	1	1	0.554	1
87	1	2	9	1	1	1	0.93	3
90	1	2	10	1	2	1	0.647	4
93	1	2	11	1	1	2	0.671	1
96	1	2	12	1	1	1	0.545	1
114	1	3	1	2	2	2	0.718	4
117	1	3	2	2	2	1	0.666	4
120	1	3	3	2	1	2	0.807	1
123	1	3	4	2	2	1	0.998	3
126	1	3	5	2	1	2	0.534	1
129	1	3	6	2	2	1	1.04	4
132	1	3	7	2	2	2	0.88	4
135	1	3	8	2	1	1	0.536	1
138	1	3	9	2	2	2	1.036	3
141	1	3	10	2	1	2	0.611	1
144	1	3	11	2	1	1	0.529	1
147	1	3	12	2	1	1	0.555	1
165	1	4	1	1	1	2	0.947	1
168	1	4	2	1	1	1	0.67	1
171	1	4	3	1	2	1	0.898	2
174	1	4	4	1	1	2	0.657	1
177	1	4	5	1	2	2	0.723	3
180	1	4	6	1	1	2	0.868	3
183	1	4	7	1	1	1	0.806	1
186	1	4	8	1	1	1	0.756	1
189	1	4	9	1	2	2	0.636	4
192	1	4	10	1	2	1	0.884	3
195	1	4	11	1	2	2	1.018	2
198	1	4	12	1	2	1	0.758	1
