onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	0.697	1
15	1	1	2	2	2	1	1.087	3
18	1	1	3	2	1	1	0.793	1
21	1	1	4	2	1	2	0.583	1
24	1	1	5	2	2	2	0.773	3
27	1	1	6	2	1	1	0.601	1
30	1	1	7	2	2	1	0.993	1
33	1	1	8	2	1	2	0.883	1
36	1	1	9	2	2	2	0.699	4
39	1	1	10	2	1	1	0.539	1
42	1	1	11	2	2	2	0.836	3
45	1	1	12	2	2	1	0.677	1
63	1	2	1	3	2	1	1.257	2
66	1	2	2	3	2	2	0.948	1
69	1	2	3	3	2	1	0.833	1
72	1	2	4	3	2	1	0.597	1
75	1	2	5	3	1	1	0.75	4
78	1	2	6	3	1	2	0.852	1
81	1	2	7	3	2	2	0.883	1
84	1	2	8	3	2	2	0.767	1
87	1	2	9	3	1	2	0.561	4
90	1	2	10	3	1	1	0.699	4
93	1	2	11	3	1	2	0.829	4
96	1	2	12	3	1	1	0.625	4
114	1	3	1	2	1	1	0.605	1
117	1	3	2	2	2	1	1.017	3
120	1	3	3	2	1	2	0.547	1
123	1	3	4	2	1	1	0.525	1
126	1	3	5	2	2	1	0.81	1
129	1	3	6	2	1	1	0.585	1
132	1	3	7	2	2	2	0.945	3
135	1	3	8	2	1	2	0.965	1
138	1	3	9	2	2	2	1.034	3
141	1	3	10	2	1	2	0.622	1
144	1	3	11	2	2	1	0.922	2
147	1	3	12	2	2	2	0.889	3
165	1	4	1	1	1	2	0.991	3
168	1	4	2	1	1	1	0.949	2
171	1	4	3	1	1	2	0.642	1
174	1	4	4	1	1	2	0.892	3
177	1	4	5	1	2	1	0.755	1
180	1	4	6	1	2	1	0.679	4
183	1	4	7	1	2	1	0.73	1
186	1	4	8	1	2	2	0.976	4
189	1	4	9	1	2	2	1.017	2
192	1	4	10	1	2	2	1.044	3
195	1	4	11	1	1	1	0.622	1
198	1	4	12	1	1	1	0.663	1
216	1	5	1	3	1	2	0.733	4
219	1	5	2	3	1	1	0.653	4
222	1	5	3	3	2	2	0.597	1
225	1	5	4	3	2	2	0.712	1
228	1	5	5	3	1	1	1.652	3
231	1	5	6	3	1	2	0.899	4
234	1	5	7	3	2	2	0.688	1
237	1	5	8	3	2	1	0.757	2
240	1	5	9	3	2	1	0.676	1
243	1	5	10	3	1	2	0.93	4
246	1	5	11	3	1	1	0.858	4
249	1	5	12	3	2	1	0.919	1
267	1	6	1	1	1	1	0.826	4
270	1	6	2	1	2	1	0.693	1
273	1	6	3	1	2	2	0.871	3
276	1	6	4	1	1	2	0.936	2
279	1	6	5	1	2	2	0.937	1
282	1	6	6	1	1	2	0.845	2
285	1	6	7	1	2	1	0.678	1
288	1	6	8	1	1	1	0.958	3
291	1	6	9	1	2	2	0.954	4
294	1	6	10	1	1	2	0.736	4
297	1	6	11	1	1	1	0.645	1
300	1	6	12	1	2	1	0.9	2
