onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	3	2	1	0.877	1
15	1	1	2	3	2	2	0.687	1
18	1	1	3	3	1	2	0.988	4
21	1	1	4	3	2	1	0.732	1
24	1	1	5	3	1	1	0.472	4
27	1	1	6	3	2	1	0.617	1
30	1	1	7	3	2	2	0.861	1
33	1	1	8	3	1	1	0.473	4
36	1	1	9	3	1	2	0.927	4
39	1	1	10	3	1	1	0.496	4
42	1	1	11	3	1	2	0.52	4
45	1	1	12	3	2	2	0.662	1
63	1	2	1	1	1	1	1.06	4
66	1	2	2	1	1	1	0.745	4
69	1	2	3	1	1	2	0.511	1
72	1	2	4	1	2	2	0.736	1
75	1	2	5	1	2	1	0.736	4
78	1	2	6	1	2	1	0.898	2
81	1	2	7	1	1	2	0.699	4
84	1	2	8	1	1	2	0.866	2
87	1	2	9	1	2	1	0.945	1
90	1	2	10	1	1	1	0.628	1
93	1	2	11	1	2	2	0.833	2
96	1	2	12	1	2	2	0.749	2
114	1	3	1	2	2	1	0.766	1
117	1	3	2	2	1	2	0.816	1
120	1	3	3	2	2	1	1.193	1
123	1	3	4	2	1	1	0.809	1
126	1	3	5	2	2	2	0.746	4
129	1	3	6	2	1	1	0.536	1
132	1	3	7	2	1	2	0.498	1
135	1	3	8	2	2	2	0.793	1
138	1	3	9	2	1	1	0.484	1
141	1	3	10	2	2	1	0.836	4
144	1	3	11	2	2	2	0.629	4
147	1	3	12	2	1	2	0.823	1
165	1	4	1	1	1	2	1.084	2
168	1	4	2	1	1	2	1.121	3
171	1	4	3	1	2	1	0.742	1
174	1	4	4	1	1	1	0.737	4
177	1	4	5	1	2	2	0.765	1
180	1	4	6	1	2	1	0.695	1
183	1	4	7	1	2	1	0.77	1
186	1	4	8	1	1	2	0.839	4
189	1	4	9	1	1	1	0.843	3
192	1	4	10	1	1	1	0.555	1
195	1	4	11	1	2	2	0.72	1
198	1	4	12	1	2	2	0.621	2
216	1	5	1	3	2	1	0.89	1
219	1	5	2	3	1	1	0.52	4
222	1	5	3	3	1	1	1.143	4
225	1	5	4	3	2	2	0.564	1
228	1	5	5	3	1	2	0.593	4
231	1	5	6	3	1	1	0.723	4
234	1	5	7	3	2	2	0.863	1
237	1	5	8	3	1	2	0.592	4
240	1	5	9	3	2	2	0.724	1
243	1	5	10	3	2	1	0.666	1
246	1	5	11	3	2	1	0.585	1
249	1	5	12	3	1	2	0.579	4
267	1	6	1	2	1	1	0.884	1
270	1	6	2	2	1	2	0.876	1
273	1	6	3	2	2	1	0.943	3
276	1	6	4	2	1	1	0.808	1
279	1	6	5	2	2	1	1.181	4
282	1	6	6	2	2	2	0.81	4
285	1	6	7	2	1	2	0.565	1
288	1	6	8	2	2	1	0.81	4
291	1	6	9	2	1	1	0.587	1
294	1	6	10	2	2	2	0.692	4
297	1	6	11	2	2	2	0.701	4
300	1	6	12	2	1	2	0.696	1
