onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	0.884	2
16.5	1	1	2	2	1	1	0.884	4
21	1	1	3	2	1	1	0.774	4
25.5	1	1	4	2	1	1	0.983	4
30	1	1	5	2	1	1	0.675	4
34.5	1	1	6	1	1	1	0.64	4
39	1	1	7	2	2	1	1.147	2
43.5	1	1	8	2	1	1	0.69	4
48	1	1	9	2	1	1	0.542	4
52.5	1	1	10	1	1	1	0.494	4
57	1	1	11	2	1	1	0.617	4
61.5	1	1	12	1	2	1	0.838	1
66	1	1	13	1	2	1	0.742	1
70.5	1	1	14	2	2	1	1.047	1
75	1	1	15	1	1	1	0.707	4
79.5	1	1	16	2	2	1	1.087	2
84	1	1	17	1	2	1	0.658	1
88.5	1	1	18	2	2	1	0.675	1
93	1	1	19	1	1	1	0.605	4
97.5	1	1	20	1	2	1	0.642	1
102	1	1	21	2	1	1	0.66	4
106.5	1	1	22	2	2	1	0.753	1
111	1	1	23	1	1	1	0.515	4
115.5	1	1	24	1	1	1	0.634	4
120	1	1	25	2	1	1	0.638	4
124.5	1	1	26	1	1	1	0.602	4
129	1	1	27	2	2	1	0.712	1
133.5	1	1	28	2	2	1	0.688	1
138	1	1	29	2	2	1	0.917	1
142.5	1	1	30	2	2	1	0.791	1
147	1	1	31	1	1	1	0.794	4
151.5	1	1	32	2	1	1	0.641	4
156	1	1	33	2	1	1	0.734	4
160.5	1	1	34	2	2	1	0.748	1
165	1	1	35	2	1	1	0.561	4
169.5	1	1	36	2	1	1	0.62	4
174	1	1	37	1	2	1	0.578	1
178.5	1	1	38	1	1	1	0.585	4
183	1	1	39	1	2	1	0.709	1
187.5	1	1	40	2	2	1	0.879	4
192	1	1	41	2	1	1	0.986	4
196.5	1	1	42	2	2	1	0.797	1
201	1	1	43	1	1	1	0.942	4
205.5	1	1	44	2	1	1	1.018	4
210	1	1	45	1	2	1	0.754	1
214.5	1	1	46	1	1	1	0.714	4
219	1	1	47	1	1	1	1.027	3
223.5	1	1	48	2	2	1	0.748	1
228	1	1	49	2	2	1	0.671	1
232.5	1	1	50	1	2	1	0.743	1
237	1	1	51	2	1	1	0.812	4
241.5	1	1	52	2	1	1	0.611	4
246	1	1	53	1	2	1	0.583	1
250.5	1	1	54	2	1	1	0.649	4
255	1	1	55	1	1	1	0.731	4
259.5	1	1	56	2	1	1	0.627	4
264	1	1	57	2	2	1	0.727	1
268.5	1	1	58	2	1	1	0.905	4
273	1	1	59	1	2	1	0.673	1
277.5	1	1	60	1	2	1	0.824	1
282	1	1	61	2	2	1	0.914	1
286.5	1	1	62	1	1	1	0.631	4
291	1	1	63	1	2	1	0.821	1
295.5	1	1	64	1	1	1	0.767	4
300	1	1	65	1	1	1	0.686	4
304.5	1	1	66	1	1	1	0.598	4
309	1	1	67	2	2	1	0.695	1
313.5	1	1	68	1	1	1	0.821	4
318	1	1	69	1	1	1	0.545	4
322.5	1	1	70	1	2	1	0.804	1
327	1	1	71	2	1	1	0.563	4
331.5	1	1	72	2	1	1	0.61	4
336	1	1	73	1	1	1	0.571	4
340.5	1	1	74	1	2	1	0.776	1
345	1	1	75	1	1	1	0.918	4
349.5	1	1	76	2	1	1	0.64	4
354	1	1	77	1	2	1	0.728	1
358.5	1	1	78	1	2	1	0.919	1
363	1	1	79	2	2	1	0.904	1
367.5	1	1	80	2	1	1	0.932	4
372	1	1	81	1	2	1	1.056	2
376.5	1	1	82	2	2	1	0.81	1
381	1	1	83	1	1	1	0.654	4
385.5	1	1	84	2	2	1	0.777	1
390	1	1	85	2	2	1	0.825	1
394.5	1	1	86	1	2	1	0.646	1
399	1	1	87	1	2	1	0.686	1
403.5	1	1	88	1	2	1	0.626	1
408	1	1	89	2	2	1	0.682	1
412.5	1	1	90	1	1	1	0.952	4
417	1	1	91	1	2	1	0.823	1
421.5	1	1	92	2	2	1	0.632	1
426	1	1	93	1	2	1	0.734	1
430.5	1	1	94	1	1	1	0.772	4
435	1	1	95	1	2	1	0.656	1
439.5	1	1	96	2	2	1	0.971	1
