onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	2	 NaN	 NaN
15	1	1	2	2	2	1	 NaN	 NaN
18	1	1	3	2	1	2	1.049	1
21	1	1	4	2	2	2	1.202	2
24	1	1	5	2	1	1	0.971	1
27	1	1	6	2	1	1	 NaN	 NaN
30	1	1	7	2	1	2	1.227	3
33	1	1	8	2	1	1	1.114	3
36	1	1	9	2	2	2	0.922	3
39	1	1	10	2	2	1	1.267	3
42	1	1	11	2	2	1	1.152	1
45	1	1	12	2	2	2	0.881	1
63	1	2	1	1	2	2	 NaN	 NaN
66	1	2	2	1	1	2	0.926	1
69	1	2	3	1	1	1	1.043	2
72	1	2	4	1	1	2	0.972	1
75	1	2	5	1	1	1	1.144	2
78	1	2	6	1	2	1	1.097	1
81	1	2	7	1	1	1	1.138	2
84	1	2	8	1	2	2	1.22	1
87	1	2	9	1	1	2	0.702	3
90	1	2	10	1	2	2	1.151	1
93	1	2	11	1	2	1	0.73	3
96	1	2	12	1	2	1	1.091	2
114	1	3	1	2	1	1	1.042	2
117	1	3	2	2	2	1	1.162	4
120	1	3	3	2	1	2	1.21	2
123	1	3	4	2	2	2	1.018	2
126	1	3	5	2	1	2	1.018	2
129	1	3	6	2	2	1	1.114	1
132	1	3	7	2	1	1	0.871	1
135	1	3	8	2	2	2	1.091	2
138	1	3	9	2	1	2	0.835	1
141	1	3	10	2	2	1	0.816	3
144	1	3	11	2	1	1	1.137	1
147	1	3	12	2	2	2	1.046	2
165	1	4	1	1	1	1	1.06	1
168	1	4	2	1	2	2	1.153	1
171	1	4	3	1	2	2	0.774	1
174	1	4	4	1	2	2	0.971	2
177	1	4	5	1	2	1	0.979	3
180	1	4	6	1	1	2	1.129	2
183	1	4	7	1	1	1	1.022	1
186	1	4	8	1	2	1	0.913	3
189	1	4	9	1	2	1	0.794	1
192	1	4	10	1	1	1	0.749	3
195	1	4	11	1	1	2	1.172	3
198	1	4	12	1	1	2	0.636	1
