onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	0.991	3
15	1	1	2	2	2	2	0.642	1
18	1	1	3	2	2	2	0.813	2
21	1	1	4	2	2	1	0.823	4
24	1	1	5	2	1	1	0.557	1
27	1	1	6	2	1	1	0.566	1
30	1	1	7	2	2	2	0.743	4
33	1	1	8	2	1	1	0.882	3
36	1	1	9	2	1	2	0.578	1
39	1	1	10	2	1	2	0.584	1
42	1	1	11	2	1	2	0.503	1
45	1	1	12	2	2	1	0.896	2
63	1	2	1	1	2	1	0.891	1
66	1	2	2	1	1	2	0.775	2
69	1	2	3	1	1	2	1.019	3
72	1	2	4	1	2	1	0.934	1
75	1	2	5	1	2	1	0.928	1
78	1	2	6	1	2	2	0.841	2
81	1	2	7	1	1	1	0.906	3
84	1	2	8	1	2	2	0.932	3
87	1	2	9	1	2	2	0.815	3
90	1	2	10	1	1	1	0.662	1
93	1	2	11	1	1	1	0.791	2
96	1	2	12	1	1	2	0.881	2
114	1	3	1	2	2	2	0.917	4
117	1	3	2	2	2	1	0.661	4
120	1	3	3	2	2	2	0.779	3
123	1	3	4	2	2	1	0.821	4
126	1	3	5	2	1	2	0.742	1
129	1	3	6	2	2	2	0.716	4
132	1	3	7	2	1	2	0.609	1
135	1	3	8	2	1	2	0.663	1
138	1	3	9	2	1	1	0.622	1
141	1	3	10	2	1	1	0.509	1
144	1	3	11	2	1	1	0.532	1
147	1	3	12	2	2	1	0.951	1
165	1	4	1	1	1	1	1.124	3
168	1	4	2	1	2	1	0.959	1
171	1	4	3	1	2	1	0.973	1
174	1	4	4	1	2	2	0.676	1
177	1	4	5	1	1	2	0.804	3
180	1	4	6	1	1	2	0.74	3
183	1	4	7	1	1	1	0.68	1
186	1	4	8	1	1	2	0.597	1
189	1	4	9	1	2	2	0.786	4
192	1	4	10	1	2	1	0.757	3
195	1	4	11	1	1	1	0.875	2
198	1	4	12	1	2	2	0.805	2
