onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	2	1	0.822	4
15	1	1	2	2	1	2	0.795	1
18	1	1	3	2	2	1	0.903	3
21	1	1	4	2	2	2	0.971	2
24	1	1	5	2	2	2	1.018	2
27	1	1	6	2	1	2	0.869	1
30	1	1	7	2	1	1	0.631	1
33	1	1	8	2	2	2	0.839	4
36	1	1	9	2	2	1	0.826	4
39	1	1	10	2	1	1	0.567	1
42	1	1	11	2	1	2	0.555	1
45	1	1	12	2	1	1	0.67	1
63	1	2	1	1	1	1	0.987	2
66	1	2	2	1	1	2	0.898	2
69	1	2	3	1	1	2	0.727	2
72	1	2	4	1	2	2	1.088	2
75	1	2	5	1	1	1	0.641	1
78	1	2	6	1	2	1	0.944	2
81	1	2	7	1	2	1	0.846	3
84	1	2	8	1	1	2	0.855	1
87	1	2	9	1	2	2	1.018	2
90	1	2	10	1	2	1	1.116	2
93	1	2	11	1	1	1	0.611	1
96	1	2	12	1	2	2	0.932	3
114	1	3	1	2	2	1	1.07	3
117	1	3	2	2	1	2	0.903	1
120	1	3	3	2	2	2	1.2	2
123	1	3	4	2	2	1	0.783	3
126	1	3	5	2	1	1	0.598	1
129	1	3	6	2	2	2	1.018	2
132	1	3	7	2	2	1	0.814	4
135	1	3	8	2	1	1	0.605	1
138	1	3	9	2	1	1	0.61	1
141	1	3	10	2	2	2	0.957	3
144	1	3	11	2	1	2	0.564	1
147	1	3	12	2	1	2	0.587	1
165	1	4	1	1	1	2	1.19	3
168	1	4	2	1	1	1	0.604	1
171	1	4	3	1	2	1	0.744	3
174	1	4	4	1	2	2	0.71	1
177	1	4	5	1	1	2	0.597	1
180	1	4	6	1	1	1	0.726	1
183	1	4	7	1	2	2	0.79	3
186	1	4	8	1	2	1	1.052	2
189	1	4	9	1	2	1	0.542	1
192	1	4	10	1	2	2	0.726	4
195	1	4	11	1	1	2	0.641	1
198	1	4	12	1	1	1	0.815	2
