onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	2	1	0.779	2
15	1	1	2	1	2	1	0.595	2
18	1	1	3	1	1	1	0.659	4
21	1	1	4	1	2	1	0.846	2
24	1	1	5	1	1	2	0.777	4
27	1	1	6	1	1	2	0.662	4
30	1	1	7	1	2	2	1.155	2
33	1	1	8	1	1	2	0.707	4
36	1	1	9	1	1	1	1.14	4
39	1	1	10	1	2	2	0.991	1
42	1	1	11	1	2	2	0.006	3
45	1	1	12	1	1	1	0.963	3
63	1	2	1	2	2	2	0.926	1
66	1	2	2	2	2	2	0.757	1
69	1	2	3	2	1	1	0.766	4
72	1	2	4	2	1	2	0.753	3
75	1	2	5	2	1	1	0.543	3
78	1	2	6	2	1	1	0.601	3
81	1	2	7	2	1	2	0.613	3
84	1	2	8	2	2	1	0.765	1
87	1	2	9	2	2	2	0.78	1
90	1	2	10	2	1	2	0.82	3
93	1	2	11	2	2	1	0.947	2
96	1	2	12	2	2	1	0.88	1
114	1	3	1	1	2	2	1.046	2
117	1	3	2	1	2	2	0.766	2
120	1	3	3	1	1	1	0.614	3
123	1	3	4	1	2	1	0.911	1
126	1	3	5	1	2	1	0.617	1
129	1	3	6	1	1	2	0.774	3
132	1	3	7	1	1	1	 n/a	 n/a
135	1	3	8	1	1	2	 n/a	 n/a
138	1	3	9	1	1	2	0.766	3
141	1	3	10	1	2	2	0.683	1
144	1	3	11	1	1	1	0.937	3
147	1	3	12	1	2	1	0.764	1
165	1	4	1	2	1	1	0.809	3
168	1	4	2	2	2	1	0.812	4
171	1	4	3	2	2	1	0.8	1
174	1	4	4	2	2	2	0.712	2
177	1	4	5	2	2	2	0.866	1
180	1	4	6	2	1	1	0.718	3
183	1	4	7	2	1	1	0.602	3
186	1	4	8	2	1	2	0.681	3
189	1	4	9	2	2	2	1.169	1
192	1	4	10	2	1	2	0.746	3
195	1	4	11	2	2	1	0.943	2
198	1	4	12	2	1	2	0.997	3
