onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	2	1	1	 n/a	 n/a
15	1	1	2	2	1	2	1.332	4
18	1	1	3	2	1	2	0.894	3
21	1	1	4	2	1	1	1.249	3
24	1	1	5	2	1	1	0.774	3
27	1	1	6	2	2	2	0.903	2
30	1	1	7	2	2	2	1.254	3
33	1	1	8	2	2	1	1.084	2
36	1	1	9	2	2	1	1.251	2
39	1	1	10	2	1	2	1.532	2
42	1	1	11	2	2	1	1.154	2
45	1	1	12	2	2	2	1.101	1
63	1	2	1	1	1	1	1.168	4
66	1	2	2	1	2	1	0.865	4
69	1	2	3	1	1	2	1.149	2
72	1	2	4	1	2	2	1.118	2
75	1	2	5	1	1	1	0.649	4
78	1	2	6	1	1	2	1.142	2
81	1	2	7	1	2	1	1.065	1
84	1	2	8	1	2	2	0.811	1
87	1	2	9	1	1	2	0.671	1
90	1	2	10	1	1	1	1.318	1
93	1	2	11	1	2	1	1.075	2
96	1	2	12	1	2	2	1.114	2
114	1	3	1	2	2	2	1.02	2
117	1	3	2	2	2	1	1.08	2
120	1	3	3	2	1	2	0.716	3
123	1	3	4	2	2	1	0.914	2
126	1	3	5	2	1	1	0.896	3
129	1	3	6	2	1	2	0.971	3
132	1	3	7	2	2	2	0.987	2
135	1	3	8	2	1	1	0.636	3
138	1	3	9	2	1	1	0.809	3
141	1	3	10	2	1	2	1.191	3
144	1	3	11	2	2	2	1.219	2
147	1	3	12	2	2	1	1.127	2
165	1	4	1	1	2	2	1.02	3
168	1	4	2	1	2	1	0.784	2
171	1	4	3	1	1	2	0.882	3
174	1	4	4	1	2	1	0.657	2
177	1	4	5	1	2	2	0.833	1
180	1	4	6	1	1	1	0.896	2
183	1	4	7	1	2	1	0.94	2
186	1	4	8	1	1	1	0.728	3
189	1	4	9	1	1	1	0.732	3
192	1	4	10	1	2	2	0.941	2
195	1	4	11	1	1	2	0.753	4
198	1	4	12	1	1	2	0.736	4
