onset	duration	block	trial	task	stim cat	repetition	reaction_time	response
12	1	1	1	1	1	1	0.856	3
15	1	1	2	1	2	2	0.905	2
18	1	1	3	1	1	1	0.741	3
21	1	1	4	1	2	2	 n/a	 n/a
24	1	1	5	1	1	2	0.924	3
27	1	1	6	1	2	1	1.318	4
30	1	1	7	1	2	1	1.128	2
33	1	1	8	1	1	1	1.343	4
36	1	1	9	1	1	2	1.141	3
39	1	1	10	1	1	2	1.725	4
42	1	1	11	1	2	1	1.435	1
45	1	1	12	1	2	2	1.111	1
63	1	2	1	3	1	2	0.744	4
66	1	2	2	3	2	1	0.615	1
69	1	2	3	3	2	2	0.927	1
72	1	2	4	3	1	1	0.654	4
75	1	2	5	3	2	1	0.664	1
78	1	2	6	3	2	2	0.689	1
81	1	2	7	3	1	1	0.668	4
84	1	2	8	3	1	2	0.831	4
87	1	2	9	3	1	2	0.473	4
90	1	2	10	3	1	1	0.5	4
93	1	2	11	3	2	2	1.241	2
96	1	2	12	3	2	1	1.419	1
114	1	3	1	2	1	1	1.149	3
117	1	3	2	2	1	2	0.781	3
120	1	3	3	2	1	1	0.818	3
123	1	3	4	2	2	1	0.895	2
126	1	3	5	2	2	2	1.646	2
129	1	3	6	2	2	1	1.333	2
132	1	3	7	2	1	2	1.106	3
135	1	3	8	2	2	2	1.806	2
138	1	3	9	2	1	2	0.791	3
141	1	3	10	2	2	1	1.07	1
144	1	3	11	2	1	1	1.456	2
147	1	3	12	2	2	2	1.02	2
165	1	4	1	1	1	2	1.816	2
168	1	4	2	1	1	1	0.873	2
171	1	4	3	1	2	2	1.338	3
174	1	4	4	1	2	2	0.889	2
177	1	4	5	1	1	2	0.806	4
180	1	4	6	1	1	1	0.896	4
183	1	4	7	1	2	1	1.463	2
186	1	4	8	1	2	1	0.998	2
189	1	4	9	1	1	2	0.655	4
192	1	4	10	1	1	1	0.653	4
195	1	4	11	1	2	2	0.898	4
198	1	4	12	1	2	1	1.626	4
216	1	5	1	3	2	1	1.042	1
219	1	5	2	3	1	2	0.993	4
222	1	5	3	3	2	1	1.142	1
225	1	5	4	3	2	1	1.592	2
228	1	5	5	3	1	1	0.789	4
231	1	5	6	3	2	2	0.778	1
234	1	5	7	3	1	1	0.668	4
237	1	5	8	3	1	1	0.494	4
240	1	5	9	3	1	2	0.545	4
243	1	5	10	3	2	2	0.713	1
246	1	5	11	3	1	2	0.648	4
249	1	5	12	3	2	2	1.171	1
267	1	6	1	2	2	1	1.046	2
270	1	6	2	2	1	1	0.553	3
273	1	6	3	2	1	1	0.685	3
276	1	6	4	2	2	1	0.973	2
279	1	6	5	2	1	2	1.108	3
282	1	6	6	2	2	2	1.02	1
285	1	6	7	2	2	1	1.302	1
288	1	6	8	2	1	1	0.809	3
291	1	6	9	2	2	2	1.373	2
294	1	6	10	2	2	2	1.395	1
297	1	6	11	2	1	2	0.883	3
300	1	6	12	2	1	2	0.585	3
